CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,7.800000000000001,0.0,138.0
2,35,17.0,8,7.0,0.0,138.0
3,55,45.0,24,12.2,0.0,138.0
4,55,20.0,24,18.2,92.0,172.5
5,15,30.0,16,21.5,0.0,138.0
6,25,30.0,16,3.0,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
8,10,43.0,24,8.8,0.0,138.0
9,55,60.0,24,14.899999999999999,0.0,138.0
10,30,60.0,24,16.0,92.0,172.5
11,20,65.0,16,10.8,0.0,138.0
12,50,35.0,16,19.0,0.0,138.0
13,30,25.0,16,23.0,149.5,230.0
14,15,10.0,16,18.6,0.0,138.0
15,30,5.0,8,8.0,0.0,138.0
16,10,20.0,8,19.0,0.0,138.0
17,5,30.0,8,2.0,92.0,172.5
18,20,40.0,24,10.5,0.0,138.0
19,15,60.0,16,15.899999999999999,0.0,138.0
20,45,65.0,24,8.200000000000001,92.0,172.5
21,45,20.0,24,10.3,0.0,138.0
22,45,10.0,16,17.0,0.0,138.0
23,55,5.0,24,27.799999999999997,0.0,138.0
24,65,35.0,24,2.8000000000000003,92.0,172.5
25,65,20.0,24,5.699999999999999,149.5,230.0
26,45,30.0,8,17.0,92.0,172.5
27,35,40.0,8,12.8,0.0,138.0
28,41,37.0,8,14.6,0.0,138.0
29,64,42.0,8,7.1000000000000005,0.0,138.0
30,40,60.0,16,19.6,0.0,138.0
31,31,52.0,8,24.0,0.0,138.0
32,35,69.0,8,23.0,92.0,172.5
33,53,52.0,8,9.6,0.0,138.0
34,65,55.0,8,14.0,0.0,138.0
35,63,65.0,24,7.5,92.0,172.5
36,2,60.0,24,4.9,0.0,138.0
37,20,20.0,24,7.499999999999999,0.0,138.0
38,5,5.0,24,14.600000000000001,0.0,138.0
39,60,12.0,16,31.0,0.0,138.0
40,40,25.0,8,7.5,0.0,138.0
41,42,7.0,8,5.0,0.0,138.0
42,24,12.0,16,5.0,0.0,138.0
43,23,3.0,8,7.0,92.0,172.5
44,11,14.0,16,18.0,0.0,138.0
45,6,38.0,24,15.0,0.0,138.0
47,8,56.0,24,24.799999999999997,0.0,138.0
48,13,52.0,16,31.4,0.0,138.0
49,6,68.0,16,27.9,0.0,138.0
51,49,58.0,24,9.6,0.0,138.0
52,27,43.0,8,9.0,0.0,138.0
53,37,31.0,24,13.1,0.0,138.0
55,63,23.0,8,2.0,92.0,172.5
56,53,12.0,24,5.6,92.0,172.5
58,36,26.0,16,16.9,149.5,230.0
59,21,24.0,24,24.799999999999997,0.0,138.0
60,17,34.0,24,2.8000000000000003,92.0,172.5
62,24,58.0,24,17.9,0.0,138.0
63,27,69.0,24,10.0,0.0,138.0
64,15,77.0,8,7.800000000000001,0.0,138.0
65,62,77.0,16,17.4,0.0,138.0
66,49,73.0,16,21.9,92.0,172.5
67,67,5.0,16,25.0,0.0,138.0
68,56,39.0,24,36.0,92.0,172.5
69,37,47.0,16,6.0,0.0,138.0
70,37,56.0,16,4.7,92.0,172.5
71,57,68.0,8,11.7,0.0,138.0
72,47,16.0,16,22.8,0.0,138.0
73,44,17.0,16,9.0,0.0,138.0
74,46,13.0,16,8.0,92.0,172.5
75,49,11.0,8,18.0,0.0,138.0
76,49,42.0,8,13.0,0.0,138.0
77,53,43.0,24,12.5,149.5,230.0
78,61,52.0,16,3.0,0.0,138.0
79,57,48.0,24,21.299999999999997,0.0,138.0
80,56,37.0,8,6.0,149.5,230.0
81,55,54.0,16,24.799999999999997,0.0,138.0
83,14,37.0,8,11.0,0.0,138.0
84,11,31.0,8,7.0,0.0,138.0
85,16,22.0,16,41.0,0.0,138.0
86,4,18.0,24,35.0,0.0,138.0
87,28,18.0,16,24.2,0.0,138.0
88,26,52.0,16,8.2,0.0,138.0
89,26,35.0,16,13.5,92.0,172.5
90,31,67.0,8,2.3,0.0,138.0
91,15,19.0,24,1.0,0.0,138.0
93,18,24.0,8,15.4,149.5,230.0
94,26,27.0,16,27.0,0.0,138.0
96,22,27.0,16,11.0,0.0,138.0
97,25,21.0,8,12.0,92.0,172.5
98,19,21.0,16,8.9,0.0,138.0
99,20,26.0,24,8.8,0.0,138.0
100,18,18.0,24,15.6,149.5,230.0
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
