CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,8.5,0.0,138.0
3,55,45.0,24,12.1,0.0,138.0
4,55,20.0,16,19.0,92.0,172.5
5,15,30.0,16,23.200000000000003,0.0,138.0
6,25,30.0,24,2.8,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
8,10,43.0,8,9.0,0.0,138.0
9,55,60.0,16,15.999999999999998,0.0,138.0
11,20,65.0,16,12.0,0.0,138.0
12,50,35.0,24,18.0,0.0,138.0
13,30,25.0,8,23.0,149.5,230.0
14,15,10.0,8,20.0,0.0,138.0
16,10,20.0,8,19.0,0.0,138.0
17,5,30.0,16,1.9000000000000001,149.5,230.0
18,20,40.0,16,11.4,0.0,138.0
19,15,60.0,24,15.600000000000001,0.0,138.0
20,45,65.0,8,7.6,0.0,138.0
21,45,20.0,8,8.8,0.0,138.0
22,45,10.0,8,16.9,0.0,138.0
23,55,5.0,8,29.0,0.0,138.0
24,65,35.0,24,2.8,0.0,138.0
25,65,20.0,24,5.699999999999999,149.5,230.0
26,45,30.0,8,17.0,0.0,138.0
27,35,40.0,8,16.0,0.0,138.0
28,41,37.0,8,16.0,0.0,138.0
29,64,42.0,8,8.0,0.0,138.0
30,40,60.0,16,21.0,0.0,138.0
31,31,52.0,24,24.3,0.0,138.0
32,35,69.0,8,21.0,0.0,138.0
33,53,52.0,8,11.0,0.0,138.0
34,65,55.0,24,14.0,0.0,138.0
36,2,60.0,8,3.8000000000000003,0.0,138.0
37,20,20.0,24,7.3999999999999995,0.0,138.0
38,5,5.0,24,15.3,0.0,138.0
40,40,25.0,16,8.399999999999999,0.0,138.0
41,42,7.0,16,4.800000000000001,0.0,138.0
42,24,12.0,16,4.4,0.0,138.0
43,23,3.0,8,5.699999999999999,0.0,138.0
44,11,14.0,24,17.4,0.0,138.0
45,6,38.0,16,14.9,0.0,138.0
46,2,48.0,16,0.8,0.0,138.0
47,8,56.0,24,24.4,0.0,138.0
48,13,52.0,16,31.599999999999998,0.0,138.0
49,6,68.0,16,27.799999999999997,0.0,138.0
50,47,47.0,24,11.900000000000002,0.0,138.0
51,49,58.0,16,9.6,0.0,138.0
52,27,43.0,16,9.0,0.0,138.0
53,37,31.0,8,14.0,0.0,138.0
54,57,29.0,24,16.9,0.0,138.0
55,63,23.0,16,1.7,92.0,172.5
56,53,12.0,8,6.0,92.0,172.5
57,32,12.0,16,7.0,0.0,138.0
58,36,26.0,24,16.9,149.5,230.0
59,21,24.0,8,28.0,0.0,138.0
60,17,34.0,8,2.7,0.0,138.0
61,12,24.0,8,13.0,0.0,138.0
62,24,58.0,8,13.899999999999999,0.0,138.0
63,27,69.0,16,9.0,0.0,138.0
64,15,77.0,16,7.9,0.0,138.0
65,62,77.0,8,13.9,0.0,138.0
66,49,73.0,8,25.0,92.0,172.5
67,67,5.0,8,19.9,0.0,138.0
68,56,39.0,24,33.6,92.0,172.5
69,37,47.0,8,6.0,0.0,138.0
70,37,56.0,16,5.0,149.5,230.0
71,57,68.0,24,13.4,0.0,138.0
72,47,16.0,16,25.0,0.0,138.0
73,44,17.0,8,9.0,0.0,138.0
74,46,13.0,8,5.8,92.0,172.5
77,53,43.0,24,13.0,149.5,230.0
78,61,52.0,16,2.5,0.0,138.0
79,57,48.0,24,21.9,0.0,138.0
80,56,37.0,24,5.300000000000001,149.5,230.0
81,55,54.0,8,20.9,0.0,138.0
82,15,47.0,16,16.0,0.0,138.0
83,14,37.0,16,10.1,0.0,138.0
84,11,31.0,8,7.0,0.0,138.0
85,16,22.0,24,38.699999999999996,0.0,138.0
86,4,18.0,8,26.1,0.0,138.0
87,28,18.0,8,23.5,0.0,138.0
88,26,52.0,8,9.0,0.0,138.0
89,26,35.0,16,13.4,0.0,138.0
90,31,67.0,24,2.6999999999999997,0.0,138.0
91,15,19.0,24,1.0,0.0,138.0
92,22,22.0,24,1.8,0.0,138.0
93,18,24.0,24,20.299999999999997,149.5,230.0
94,26,27.0,16,24.4,0.0,138.0
95,25,24.0,16,17.3,0.0,138.0
96,22,27.0,24,10.0,0.0,138.0
97,25,21.0,24,11.399999999999999,0.0,138.0
98,19,21.0,24,9.299999999999999,0.0,138.0
99,20,26.0,24,8.5,0.0,138.0
100,18,18.0,8,17.0,149.5,230.0
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
