CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,7.0,803.4,1236.0
2,45,70.0,24,29.2,494.4,927.0
3,42,66.0,8,10.0,0.0,741.6
4,42,68.0,24,9.899999999999999,494.4,927.0
5,42,65.0,24,9.3,0.0,741.6
7,40,66.0,24,18.900000000000002,0.0,741.6
9,38,70.0,8,10.0,0.0,741.6
10,35,66.0,16,10.0,0.0,741.6
12,25,85.0,8,20.0,494.4,927.0
13,22,75.0,16,27.6,0.0,741.6
14,22,85.0,24,10.0,0.0,741.6
15,20,80.0,24,35.9,0.0,741.6
16,20,85.0,24,37.5,0.0,741.6
17,18,75.0,16,17.5,0.0,741.6
18,15,75.0,24,18.299999999999997,0.0,741.6
19,15,80.0,24,9.4,0.0,741.6
20,30,50.0,24,9.2,0.0,741.6
22,28,52.0,8,20.0,494.4,927.0
23,28,55.0,16,9.3,494.4,927.0
24,25,50.0,8,10.0,0.0,741.6
25,25,52.0,24,35.6,0.0,741.6
26,25,55.0,8,10.0,494.4,927.0
27,23,52.0,8,8.2,0.0,741.6
28,23,55.0,24,18.8,0.0,741.6
29,20,50.0,16,9.0,0.0,741.6
30,20,55.0,16,10.0,0.0,741.6
31,10,35.0,16,17.5,0.0,741.6
32,10,40.0,24,28.7,0.0,741.6
33,8,40.0,8,40.0,0.0,741.6
34,8,45.0,8,17.200000000000003,494.4,927.0
35,5,35.0,16,9.3,0.0,741.6
36,5,45.0,8,8.5,494.4,927.0
37,2,40.0,24,18.099999999999998,0.0,741.6
38,0,40.0,16,30.0,0.0,741.6
39,0,45.0,24,20.0,0.0,741.6
40,35,30.0,24,9.4,0.0,741.6
41,35,32.0,24,9.3,0.0,741.6
42,33,32.0,16,18.5,0.0,741.6
43,33,35.0,24,9.3,0.0,741.6
44,32,30.0,24,9.6,0.0,741.6
45,30,30.0,8,10.0,0.0,741.6
46,30,32.0,24,28.5,0.0,741.6
47,30,35.0,24,10.0,803.4,1236.0
48,28,30.0,24,9.2,494.4,927.0
49,28,35.0,8,10.0,803.4,1236.0
50,26,32.0,16,10.0,494.4,927.0
51,25,30.0,24,9.5,494.4,927.0
52,25,35.0,24,9.4,803.4,1236.0
53,44,5.0,8,12.6,0.0,741.6
54,42,10.0,24,37.7,0.0,741.6
55,42,15.0,16,10.0,0.0,741.6
56,40,5.0,24,28.0,0.0,741.6
57,40,15.0,8,34.3,0.0,741.6
58,38,5.0,8,30.0,0.0,741.6
59,38,15.0,24,10.0,494.4,927.0
60,35,5.0,8,20.0,0.0,741.6
61,50,30.0,8,9.2,0.0,741.6
62,50,35.0,8,16.0,0.0,741.6
63,50,40.0,8,43.4,0.0,741.6
64,48,30.0,24,9.3,494.4,927.0
65,48,40.0,16,8.899999999999999,0.0,741.6
67,47,40.0,16,10.0,0.0,741.6
68,45,30.0,16,9.8,494.4,927.0
69,45,35.0,16,9.100000000000001,803.4,1236.0
70,95,30.0,24,26.900000000000002,0.0,741.6
71,95,35.0,16,20.0,0.0,741.6
72,53,30.0,24,9.4,0.0,741.6
73,92,30.0,24,9.799999999999999,0.0,741.6
74,53,35.0,8,50.0,0.0,741.6
75,45,65.0,16,16.8,803.4,1236.0
76,90,35.0,8,10.0,0.0,741.6
77,88,30.0,24,9.700000000000001,0.0,741.6
78,88,35.0,8,20.0,0.0,741.6
79,87,30.0,16,8.799999999999999,494.4,927.0
80,85,25.0,16,8.5,494.4,927.0
81,85,35.0,24,27.700000000000003,0.0,741.6
82,75,55.0,16,18.4,0.0,741.6
83,72,55.0,24,9.9,0.0,741.6
84,70,58.0,16,20.0,0.0,741.6
87,65,55.0,16,20.0,0.0,741.6
88,65,60.0,16,30.0,494.4,927.0
89,63,58.0,24,9.200000000000001,494.4,927.0
90,60,55.0,8,10.0,0.0,741.6
91,60,60.0,24,10.0,494.4,927.0
92,67,85.0,24,18.5,0.0,741.6
93,65,85.0,8,40.0,0.0,741.6
94,65,82.0,8,10.0,0.0,741.6
95,62,80.0,16,30.0,0.0,741.6
96,60,80.0,8,6.7,0.0,741.6
97,60,85.0,8,21.0,0.0,741.6
99,55,80.0,16,10.0,494.4,927.0
100,55,85.0,24,20.0,494.4,927.0
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
