CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,650.0,1000.0
2,35,17.0,8,7.0,0.0,600.0
3,55,45.0,8,1.2999999999999998,400.0,750.0
5,15,30.0,8,2.0,0.0,600.0
6,25,30.0,8,0.2,0.0,600.0
7,20,50.0,8,0.30000000000000004,0.0,600.0
8,10,43.0,8,9.0,0.0,600.0
9,55,60.0,8,0.6,0.0,600.0
11,20,65.0,8,1.3,0.0,600.0
12,50,35.0,8,1.2,0.0,600.0
13,30,25.0,8,4.3,650.0,1000.0
14,15,10.0,8,8.100000000000001,0.0,600.0
17,5,30.0,8,0.5,400.0,750.0
18,20,40.0,8,0.5,0.0,600.0
21,45,20.0,8,2.0,0.0,600.0
23,55,5.0,8,7.1,0.0,600.0
25,65,20.0,8,0.6000000000000001,400.0,750.0
26,45,30.0,8,5.1,400.0,750.0
27,35,40.0,8,2.1,0.0,600.0
29,64,42.0,8,0.9,0.0,600.0
30,40,60.0,8,3.9000000000000004,0.0,600.0
33,53,52.0,8,0.9,0.0,600.0
34,65,55.0,8,1.0,400.0,750.0
36,2,60.0,8,0.7,0.0,600.0
40,40,25.0,8,9.0,0.0,600.0
41,42,7.0,8,0.7,0.0,600.0
42,24,12.0,8,0.8,0.0,600.0
47,8,56.0,8,2.9,0.0,600.0
48,13,52.0,8,2.7,650.0,1000.0
50,47,47.0,8,0.9,400.0,750.0
52,27,43.0,8,1.7000000000000002,0.0,600.0
54,57,29.0,8,3.4000000000000004,400.0,750.0
56,53,12.0,8,0.7,400.0,750.0
61,12,24.0,8,0.7,0.0,600.0
62,24,58.0,8,0.9,0.0,600.0
63,27,69.0,8,0.9,0.0,600.0
64,15,77.0,8,0.6,0.0,600.0
69,37,47.0,8,0.4,0.0,600.0
70,37,56.0,8,0.30000000000000004,0.0,600.0
71,57,68.0,8,0.7,0.0,600.0
72,47,16.0,8,1.5,0.0,600.0
73,44,17.0,8,0.9,0.0,600.0
74,46,13.0,8,0.2,650.0,1000.0
75,49,11.0,8,1.4,0.0,600.0
76,49,42.0,8,0.5,0.0,600.0
77,53,43.0,8,1.3,400.0,750.0
79,57,48.0,8,3.4,0.0,600.0
80,56,37.0,8,0.1,650.0,1000.0
81,55,54.0,8,9.1,0.0,600.0
82,15,47.0,8,0.7,0.0,600.0
83,14,37.0,8,1.0,0.0,600.0
84,11,31.0,8,0.8,0.0,600.0
85,16,22.0,8,4.1,0.0,600.0
86,4,18.0,8,5.0,0.0,600.0
88,26,52.0,8,0.6000000000000001,0.0,600.0
89,26,35.0,8,0.5,650.0,1000.0
90,31,67.0,8,0.30000000000000004,0.0,600.0
91,15,19.0,8,0.1,650.0,1000.0
93,18,24.0,8,22.0,400.0,750.0
95,25,24.0,8,1.2999999999999998,0.0,600.0
97,25,21.0,8,2.7,400.0,750.0
100,18,18.0,8,1.2,400.0,750.0
101,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
