CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.0,0.0,144.0
2,22,75.0,8,2.6,0.0,144.0
3,22,85.0,8,0.7999999999999999,0.0,144.0
4,20,80.0,8,1.9000000000000001,96.0,180.0
5,20,85.0,8,2.0,0.0,144.0
6,18,75.0,8,1.0,0.0,144.0
7,15,75.0,8,1.6,0.0,144.0
8,15,80.0,8,1.6,0.0,144.0
9,10,35.0,8,1.2,0.0,144.0
10,10,40.0,8,2.7,96.0,180.0
13,5,35.0,8,1.3,96.0,180.0
14,5,45.0,8,0.6000000000000001,0.0,144.0
15,2,40.0,8,1.5,0.0,144.0
17,0,45.0,8,0.8,96.0,180.0
19,42,10.0,8,1.9,0.0,144.0
20,42,15.0,8,0.9,0.0,144.0
21,40,5.0,8,0.5,0.0,144.0
22,40,15.0,8,3.8,0.0,144.0
27,95,35.0,8,1.7999999999999998,0.0,144.0
28,92,30.0,8,0.7,0.0,144.0
29,90,35.0,8,10.0,0.0,144.0
30,88,30.0,8,1.1,0.0,144.0
31,88,35.0,8,1.5,0.0,144.0
32,87,30.0,8,1.5,0.0,144.0
33,85,25.0,8,1.4,0.0,144.0
34,85,35.0,8,30.0,0.0,144.0
35,67,85.0,8,20.0,96.0,180.0
36,65,85.0,8,3.9,0.0,144.0
37,65,82.0,8,1.0,0.0,144.0
40,60,85.0,8,2.6,0.0,144.0
41,58,75.0,8,1.2,0.0,144.0
42,55,80.0,8,2.7,0.0,144.0
44,55,82.0,8,1.4,0.0,144.0
45,20,82.0,8,0.7,0.0,144.0
46,18,80.0,8,0.4,0.0,144.0
48,42,5.0,8,0.9,0.0,144.0
49,42,12.0,8,0.6,0.0,144.0
53,20,50.0,8,0.5,0.0,144.0
54,55,60.0,8,1.8,0.0,144.0
56,50,35.0,8,1.3,96.0,180.0
57,30,25.0,8,4.3,0.0,144.0
58,15,10.0,8,1.1,96.0,180.0
60,15,60.0,8,1.5,0.0,144.0
63,65,20.0,8,6.0,0.0,144.0
64,45,30.0,8,3.6,0.0,144.0
66,41,37.0,8,1.1,96.0,180.0
67,64,42.0,8,0.5,0.0,144.0
68,40,60.0,8,1.6,96.0,180.0
72,63,65.0,8,0.7,0.0,144.0
73,2,60.0,8,0.2,0.0,144.0
77,23,3.0,8,0.5,96.0,180.0
78,8,56.0,8,1.4000000000000001,0.0,144.0
79,6,68.0,8,3.5999999999999996,0.0,144.0
81,49,58.0,8,0.7,0.0,144.0
82,27,43.0,8,2.2,0.0,144.0
85,63,23.0,8,0.1,0.0,144.0
87,12,24.0,8,1.1,0.0,144.0
88,24,58.0,8,1.0,0.0,144.0
89,67,5.0,8,4.0,0.0,144.0
90,37,47.0,8,1.0,0.0,144.0
91,49,42.0,8,0.30000000000000004,0.0,144.0
92,53,43.0,8,14.0,0.0,144.0
94,57,48.0,8,0.8999999999999999,0.0,144.0
95,56,37.0,8,0.5,0.0,144.0
97,4,18.0,8,1.7000000000000002,0.0,144.0
98,26,52.0,8,1.3,0.0,144.0
99,26,35.0,8,1.5,0.0,144.0
100,31,67.0,8,0.30000000000000004,156.0,240.0
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
