CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,1.6,0.0,600.0
3,55,45.0,8,1.4,0.0,600.0
4,55,20.0,8,1.1,650.0,1000.0
8,10,43.0,8,0.7,0.0,600.0
10,30,60.0,8,1.7000000000000002,0.0,600.0
11,20,65.0,8,12.0,0.0,600.0
12,50,35.0,8,0.6,0.0,600.0
14,15,10.0,8,1.2999999999999998,0.0,600.0
15,30,5.0,8,0.7,0.0,600.0
17,5,30.0,8,0.1,0.0,600.0
18,20,40.0,8,0.4,0.0,600.0
20,45,65.0,8,0.7,0.0,600.0
21,45,20.0,8,0.6,0.0,600.0
24,65,35.0,8,0.2,0.0,600.0
25,65,20.0,8,0.6,650.0,1000.0
26,45,30.0,8,1.3,0.0,600.0
31,31,52.0,8,2.5999999999999996,0.0,600.0
32,35,69.0,8,0.5,0.0,600.0
35,63,65.0,8,0.8,0.0,600.0
36,2,60.0,8,0.2,0.0,600.0
37,20,20.0,8,2.7,0.0,600.0
39,60,12.0,8,3.5,0.0,600.0
41,42,7.0,8,0.30000000000000004,0.0,600.0
42,24,12.0,8,0.2,0.0,600.0
44,11,14.0,8,2.0,0.0,600.0
46,2,48.0,8,0.1,0.0,600.0
48,13,52.0,8,3.3,0.0,600.0
49,6,68.0,8,3.1,0.0,600.0
52,27,43.0,8,1.5,0.0,600.0
54,57,29.0,8,0.8999999999999999,0.0,600.0
56,53,12.0,8,0.8,0.0,600.0
59,21,24.0,8,2.6,0.0,600.0
60,17,34.0,8,0.30000000000000004,0.0,600.0
62,24,58.0,8,1.1,0.0,600.0
64,15,77.0,8,0.7,0.0,600.0
67,67,5.0,8,2.1,0.0,600.0
70,37,56.0,8,5.0,0.0,600.0
72,47,16.0,8,2.3,0.0,600.0
75,49,11.0,8,1.7,0.0,600.0
76,49,42.0,8,0.9,0.0,600.0
77,53,43.0,8,0.30000000000000004,650.0,1000.0
78,61,52.0,8,0.2,0.0,600.0
81,55,54.0,8,26.0,0.0,600.0
87,28,18.0,8,1.7000000000000002,0.0,600.0
89,26,35.0,8,2.4000000000000004,0.0,600.0
94,26,27.0,8,4.0,0.0,600.0
95,25,24.0,8,1.2,0.0,600.0
96,22,27.0,8,1.1,0.0,600.0
97,25,21.0,8,0.5,0.0,600.0
99,20,26.0,8,9.0,0.0,600.0
100,18,18.0,8,0.8,650.0,1000.0
101,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
