CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,0.0,138.0
2,35,17.0,24,6.7,0.0,138.0
3,55,45.0,8,9.4,0.0,138.0
4,55,20.0,24,17.5,92.0,172.5
5,15,30.0,24,23.099999999999998,0.0,138.0
6,25,30.0,24,2.7,0.0,138.0
7,20,50.0,24,4.6000000000000005,0.0,138.0
8,10,43.0,24,8.4,0.0,138.0
9,55,60.0,8,16.0,0.0,138.0
10,30,60.0,24,15.2,0.0,138.0
11,20,65.0,24,11.1,0.0,138.0
12,50,35.0,24,18.2,0.0,138.0
13,30,25.0,16,23.0,92.0,172.5
14,15,10.0,16,20.0,0.0,138.0
15,30,5.0,16,6.5,0.0,138.0
16,10,20.0,24,19.0,0.0,138.0
17,5,30.0,16,2.0,0.0,138.0
18,20,40.0,8,9.5,0.0,138.0
19,15,60.0,24,15.8,0.0,138.0
20,45,65.0,8,9.0,0.0,138.0
21,45,20.0,8,11.0,0.0,138.0
22,45,10.0,16,18.0,0.0,138.0
23,55,5.0,16,24.6,0.0,138.0
24,65,35.0,8,2.4000000000000004,0.0,138.0
25,65,20.0,24,5.5,149.5,230.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
