CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,1.0,0.0,600.0
2,35,17.0,8,0.6000000000000001,0.0,600.0
4,55,20.0,8,0.7,650.0,1000.0
6,25,30.0,8,0.30000000000000004,0.0,600.0
7,20,50.0,8,0.30000000000000004,0.0,600.0
8,10,43.0,8,0.7,0.0,600.0
12,50,35.0,8,3.0,0.0,600.0
14,15,10.0,8,2.7,0.0,600.0
16,10,20.0,8,1.3,0.0,600.0
17,5,30.0,8,0.2,0.0,600.0
18,20,40.0,8,1.4,0.0,600.0
20,45,65.0,8,0.8,0.0,600.0
21,45,20.0,8,0.7,0.0,600.0
23,55,5.0,8,1.8,0.0,600.0
24,65,35.0,8,0.2,0.0,600.0
25,65,20.0,8,6.0,650.0,1000.0
26,45,30.0,8,1.2,0.0,600.0
29,64,42.0,8,0.7,0.0,600.0
30,40,60.0,8,21.0,0.0,600.0
34,65,55.0,8,1.5,0.0,600.0
35,63,65.0,8,8.0,0.0,600.0
40,40,25.0,8,1.1,0.0,600.0
43,23,3.0,8,0.4,0.0,600.0
45,6,38.0,8,2.7,0.0,600.0
48,13,52.0,8,2.6,0.0,600.0
49,6,68.0,8,1.6,0.0,600.0
51,49,58.0,8,1.2,0.0,600.0
52,27,43.0,8,2.6,0.0,600.0
53,37,31.0,8,1.5,0.0,600.0
54,57,29.0,8,1.5,0.0,600.0
56,53,12.0,8,6.0,0.0,600.0
58,36,26.0,8,4.5,650.0,1000.0
66,49,73.0,8,2.1,0.0,600.0
67,67,5.0,8,25.0,0.0,600.0
68,56,39.0,8,36.0,0.0,600.0
70,37,56.0,8,0.30000000000000004,0.0,600.0
71,57,68.0,8,2.1,0.0,600.0
72,47,16.0,8,5.1,0.0,600.0
73,44,17.0,8,0.7,0.0,600.0
74,46,13.0,8,0.8,650.0,1000.0
78,61,52.0,8,0.30000000000000004,0.0,600.0
79,57,48.0,8,2.4,0.0,600.0
80,56,37.0,8,1.9000000000000001,0.0,600.0
81,55,54.0,8,2.7,0.0,600.0
82,15,47.0,8,16.0,0.0,600.0
85,16,22.0,8,2.0,0.0,600.0
88,26,52.0,8,0.4,0.0,600.0
90,31,67.0,8,0.8999999999999999,0.0,600.0
92,22,22.0,8,0.30000000000000004,0.0,600.0
93,18,24.0,8,1.1,0.0,600.0
95,25,24.0,8,6.0,0.0,600.0
97,25,21.0,8,3.6999999999999997,0.0,600.0
98,19,21.0,8,3.0999999999999996,0.0,600.0
99,20,26.0,8,9.0,0.0,600.0
100,18,18.0,8,4.5,650.0,1000.0
101,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
