CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,24,8.9,0.0,600.0
2,35,17.0,8,6.3,0.0,600.0
3,55,45.0,16,12.299999999999999,0.0,600.0
4,55,20.0,24,17.2,650.0,1000.0
5,15,30.0,16,22.3,0.0,600.0
6,25,30.0,8,2.6,0.0,600.0
7,20,50.0,8,3.9,0.0,600.0
9,55,60.0,24,14.700000000000001,0.0,600.0
10,30,60.0,16,16.0,400.0,750.0
11,20,65.0,16,10.3,0.0,600.0
12,50,35.0,16,18.0,0.0,600.0
13,30,25.0,8,21.4,650.0,1000.0
14,15,10.0,16,19.200000000000003,0.0,600.0
15,30,5.0,24,7.4,0.0,600.0
16,10,20.0,16,19.0,0.0,600.0
17,5,30.0,24,1.8,650.0,1000.0
18,20,40.0,16,11.2,0.0,600.0
19,15,60.0,16,15.599999999999998,0.0,600.0
20,45,65.0,8,9.0,0.0,600.0
21,45,20.0,8,11.0,0.0,600.0
22,45,10.0,16,16.700000000000003,0.0,600.0
23,55,5.0,8,29.0,0.0,600.0
25,65,20.0,16,5.5,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
