CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,0.9,0.0,2034.0
2,45,70.0,8,5.300000000000001,0.0,2034.0
3,62,69.0,8,4.300000000000001,0.0,2034.0
4,60,66.0,8,1.0,0.0,2034.0
6,16,42.0,8,1.6,0.0,2034.0
9,28,70.0,8,1.2,2203.5,3390.0
11,35,69.0,8,0.8,2203.5,3390.0
12,25,85.0,8,2.0,1356.0,2542.5
14,22,85.0,8,0.8,1356.0,2542.5
15,20,80.0,8,3.3,1356.0,2542.5
16,20,85.0,8,4.6,1356.0,2542.5
17,18,75.0,8,1.7999999999999998,2203.5,3390.0
19,15,80.0,8,0.7,1356.0,2542.5
20,30,50.0,8,1.7000000000000002,0.0,2034.0
21,30,56.0,8,2.0,2203.5,3390.0
22,28,52.0,8,1.4,0.0,2034.0
25,22,66.0,8,11.0,2203.5,3390.0
26,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
