CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,24,9.8,0.0,600.0
2,35,17.0,24,6.9,0.0,600.0
3,55,45.0,24,11.700000000000001,0.0,600.0
4,55,20.0,8,19.0,650.0,1000.0
5,15,30.0,24,26.0,0.0,600.0
6,25,30.0,8,2.5,0.0,600.0
7,20,50.0,16,5.0,0.0,600.0
8,10,43.0,8,8.2,0.0,600.0
9,55,60.0,16,16.0,0.0,600.0
11,20,65.0,24,11.399999999999999,0.0,600.0
12,50,35.0,24,17.5,0.0,600.0
13,30,25.0,16,23.0,650.0,1000.0
14,15,10.0,24,18.4,0.0,600.0
16,10,20.0,24,17.5,0.0,600.0
18,20,40.0,16,12.0,0.0,600.0
19,15,60.0,16,14.099999999999998,0.0,600.0
20,45,65.0,24,9.1,400.0,750.0
21,45,20.0,16,10.0,0.0,600.0
22,45,10.0,8,18.0,0.0,600.0
23,55,5.0,8,29.0,0.0,600.0
24,65,35.0,24,3.0,650.0,1000.0
25,65,20.0,16,5.199999999999999,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
