CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.30000000000000004,0.0,600.0
2,35,17.0,8,0.2,0.0,600.0
3,55,45.0,8,1.2999999999999998,0.0,600.0
6,25,30.0,8,0.5,0.0,600.0
8,10,43.0,8,0.8,0.0,600.0
10,30,60.0,8,16.0,400.0,750.0
11,20,65.0,8,0.5,0.0,600.0
12,50,35.0,8,1.5,0.0,600.0
14,15,10.0,8,1.6,0.0,600.0
15,30,5.0,8,8.0,0.0,600.0
16,10,20.0,8,1.5,0.0,600.0
17,5,30.0,8,2.0,650.0,1000.0
19,15,60.0,8,2.8,0.0,600.0
21,45,20.0,8,1.0,0.0,600.0
25,65,20.0,8,0.7,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
