CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,9.1,0.0,600.0
2,35,17.0,24,6.6000000000000005,0.0,600.0
3,55,45.0,24,13.200000000000001,0.0,600.0
4,55,20.0,8,13.899999999999999,650.0,1000.0
7,20,50.0,24,4.8999999999999995,0.0,600.0
8,10,43.0,24,8.4,0.0,600.0
9,55,60.0,16,14.200000000000001,0.0,600.0
11,20,65.0,8,10.2,0.0,600.0
12,50,35.0,24,18.700000000000003,0.0,600.0
13,30,25.0,16,23.0,650.0,1000.0
14,15,10.0,24,19.200000000000003,0.0,600.0
15,30,5.0,8,8.0,0.0,600.0
16,10,20.0,24,17.8,0.0,600.0
17,5,30.0,8,2.0,650.0,1000.0
18,20,40.0,8,10.4,0.0,600.0
19,15,60.0,24,16.3,0.0,600.0
20,45,65.0,8,6.8,0.0,600.0
21,45,20.0,16,11.0,0.0,600.0
22,45,10.0,8,18.0,0.0,600.0
24,65,35.0,24,2.9000000000000004,0.0,600.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
