CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.8999999999999999,149.5,230.0
2,35,17.0,8,0.6,0.0,138.0
3,55,45.0,8,0.4,92.0,172.5
4,55,20.0,8,19.0,92.0,172.5
5,15,30.0,8,3.0,0.0,138.0
6,25,30.0,8,0.2,0.0,138.0
7,20,50.0,8,0.4,0.0,138.0
9,55,60.0,8,5.0,0.0,138.0
11,20,65.0,8,0.5,0.0,138.0
12,50,35.0,8,0.8999999999999999,0.0,138.0
13,30,25.0,8,1.8,149.5,230.0
15,30,5.0,8,1.6,0.0,138.0
16,10,20.0,8,3.4000000000000004,0.0,138.0
18,20,40.0,8,1.4,0.0,138.0
20,45,65.0,8,0.6000000000000001,92.0,172.5
23,55,5.0,8,3.1,0.0,138.0
25,65,20.0,8,0.4,92.0,172.5
26,45,30.0,8,0.4,92.0,172.5
27,35,40.0,8,0.7,0.0,138.0
29,64,42.0,8,1.7,0.0,138.0
30,40,60.0,8,21.0,0.0,138.0
33,53,52.0,8,11.0,0.0,138.0
37,20,20.0,8,1.8,92.0,172.5
38,5,5.0,8,1.5,0.0,138.0
41,42,7.0,8,0.30000000000000004,0.0,138.0
44,11,14.0,8,0.9,0.0,138.0
47,8,56.0,8,1.1,0.0,138.0
48,13,52.0,8,4.9,92.0,172.5
49,6,68.0,8,2.9,0.0,138.0
51,49,58.0,8,1.2,0.0,138.0
53,37,31.0,8,1.5,0.0,138.0
56,53,12.0,8,0.4,92.0,172.5
58,36,26.0,8,1.0,149.5,230.0
59,21,24.0,8,9.0,0.0,138.0
61,12,24.0,8,1.2,0.0,138.0
62,24,58.0,8,1.5,0.0,138.0
63,27,69.0,8,0.5,0.0,138.0
66,49,73.0,8,2.4,92.0,172.5
67,67,5.0,8,2.1,0.0,138.0
69,37,47.0,8,6.0,0.0,138.0
70,37,56.0,8,0.5,92.0,172.5
71,57,68.0,8,1.4,0.0,138.0
72,47,16.0,8,2.9000000000000004,0.0,138.0
73,44,17.0,8,0.8999999999999999,0.0,138.0
74,46,13.0,8,0.8,92.0,172.5
75,49,11.0,8,2.5,0.0,138.0
76,49,42.0,8,13.0,0.0,138.0
80,56,37.0,8,6.0,149.5,230.0
81,55,54.0,8,2.4,0.0,138.0
82,15,47.0,8,6.300000000000001,0.0,138.0
83,14,37.0,8,11.0,0.0,138.0
84,11,31.0,8,7.0,0.0,138.0
85,16,22.0,8,4.8,0.0,138.0
86,4,18.0,8,4.1,0.0,138.0
87,28,18.0,8,2.8,0.0,138.0
88,26,52.0,8,9.0,0.0,138.0
89,26,35.0,8,2.2,149.5,230.0
90,31,67.0,8,0.4,0.0,138.0
91,15,19.0,8,0.2,149.5,230.0
92,22,22.0,8,0.30000000000000004,0.0,138.0
93,18,24.0,8,2.2,149.5,230.0
95,25,24.0,8,3.2,0.0,138.0
96,22,27.0,8,2.7,92.0,172.5
98,19,21.0,8,0.7,0.0,138.0
99,20,26.0,8,0.5,0.0,138.0
100,18,18.0,8,1.6,92.0,172.5
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
