CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,92.0,172.5
2,35,17.0,16,7.0,0.0,138.0
3,55,45.0,16,11.9,0.0,138.0
4,55,20.0,8,16.6,92.0,172.5
5,15,30.0,8,26.0,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
8,10,43.0,8,9.0,0.0,138.0
9,55,60.0,16,15.999999999999998,0.0,138.0
10,30,60.0,16,13.8,0.0,138.0
11,20,65.0,24,11.3,0.0,138.0
12,50,35.0,16,17.1,0.0,138.0
13,30,25.0,24,22.9,92.0,172.5
14,15,10.0,16,18.299999999999997,0.0,138.0
15,30,5.0,8,7.0,0.0,138.0
16,10,20.0,24,17.6,0.0,138.0
17,5,30.0,8,1.7,92.0,172.5
18,20,40.0,16,11.4,0.0,138.0
19,15,60.0,8,11.4,0.0,138.0
20,45,65.0,16,9.0,0.0,138.0
21,45,20.0,24,10.4,0.0,138.0
22,45,10.0,16,18.0,0.0,138.0
23,55,5.0,24,29.0,0.0,138.0
24,65,35.0,24,2.6999999999999997,92.0,172.5
25,65,20.0,24,5.999999999999999,149.5,230.0
26,45,30.0,8,17.0,92.0,172.5
27,35,40.0,24,14.2,0.0,138.0
28,41,37.0,8,16.0,0.0,138.0
29,64,42.0,8,7.4,0.0,138.0
30,40,60.0,8,21.0,0.0,138.0
31,31,52.0,24,27.0,0.0,138.0
32,35,69.0,8,17.9,92.0,172.5
33,53,52.0,16,10.5,0.0,138.0
35,63,65.0,16,7.1,92.0,172.5
36,2,60.0,16,5.0,0.0,138.0
37,20,20.0,16,8.0,92.0,172.5
38,5,5.0,16,14.5,0.0,138.0
39,60,12.0,16,27.4,0.0,138.0
40,40,25.0,8,7.0,0.0,138.0
41,42,7.0,8,5.0,0.0,138.0
42,24,12.0,16,5.0,0.0,138.0
43,23,3.0,16,7.0,92.0,172.5
44,11,14.0,8,18.0,0.0,138.0
45,6,38.0,16,16.0,0.0,138.0
46,2,48.0,24,1.0,0.0,138.0
47,8,56.0,16,25.1,0.0,138.0
48,13,52.0,16,36.0,149.5,230.0
49,6,68.0,16,26.700000000000003,0.0,138.0
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
