CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,24,18.4,0.0,144.0
2,22,75.0,24,30.0,0.0,144.0
3,22,85.0,8,10.0,96.0,180.0
4,20,80.0,8,40.0,96.0,180.0
5,20,85.0,8,15.299999999999999,0.0,144.0
6,18,75.0,8,16.700000000000003,0.0,144.0
7,15,75.0,8,20.0,0.0,144.0
8,15,80.0,16,9.0,0.0,144.0
9,10,35.0,16,20.0,0.0,144.0
10,10,40.0,24,29.5,96.0,180.0
11,8,40.0,8,40.0,0.0,144.0
12,8,45.0,8,16.2,0.0,144.0
13,5,35.0,16,10.0,0.0,144.0
14,5,45.0,16,10.0,0.0,144.0
15,2,40.0,16,18.5,0.0,144.0
16,0,40.0,8,20.0,0.0,144.0
17,0,45.0,8,20.0,0.0,144.0
18,44,5.0,24,19.3,0.0,144.0
20,42,15.0,16,8.700000000000001,96.0,180.0
21,40,5.0,16,10.0,0.0,144.0
22,40,15.0,8,26.2,0.0,144.0
23,38,5.0,24,28.400000000000002,0.0,144.0
24,38,15.0,24,9.200000000000001,0.0,144.0
25,35,5.0,24,19.4,0.0,144.0
26,95,30.0,16,27.0,96.0,180.0
28,92,30.0,8,8.5,0.0,144.0
29,90,35.0,8,6.699999999999999,0.0,144.0
30,88,30.0,16,9.7,0.0,144.0
31,88,35.0,8,16.5,0.0,144.0
32,87,30.0,16,10.0,0.0,144.0
33,85,25.0,16,10.0,0.0,144.0
34,85,35.0,16,24.6,96.0,180.0
35,67,85.0,24,20.1,0.0,144.0
36,65,85.0,8,40.0,0.0,144.0
37,65,82.0,16,8.7,96.0,180.0
38,62,80.0,16,27.1,0.0,144.0
40,60,85.0,16,30.0,0.0,144.0
41,58,75.0,16,18.6,0.0,144.0
42,55,80.0,16,10.0,0.0,144.0
43,55,85.0,16,18.7,96.0,180.0
44,55,82.0,16,10.0,0.0,144.0
45,20,82.0,8,10.0,0.0,144.0
46,18,80.0,24,9.7,96.0,180.0
47,2,45.0,8,10.0,0.0,144.0
48,42,5.0,24,10.0,0.0,144.0
49,42,12.0,8,10.0,0.0,144.0
50,72,35.0,16,30.0,96.0,180.0
51,55,20.0,24,18.0,0.0,144.0
52,25,30.0,16,2.8,0.0,144.0
54,55,60.0,8,16.0,96.0,180.0
55,30,60.0,24,16.0,96.0,180.0
56,50,35.0,8,15.5,96.0,180.0
57,30,25.0,24,22.3,0.0,144.0
58,15,10.0,8,20.0,0.0,144.0
59,10,20.0,16,16.799999999999997,0.0,144.0
61,45,65.0,24,8.4,0.0,144.0
62,65,35.0,16,2.8,0.0,144.0
63,65,20.0,24,5.5,0.0,144.0
64,45,30.0,24,15.1,0.0,144.0
65,35,40.0,24,15.1,0.0,144.0
66,41,37.0,8,13.399999999999999,96.0,180.0
67,64,42.0,24,8.3,0.0,144.0
68,40,60.0,24,20.0,96.0,180.0
69,31,52.0,8,27.0,0.0,144.0
70,35,69.0,8,23.0,0.0,144.0
71,65,55.0,8,14.0,0.0,144.0
72,63,65.0,24,7.6000000000000005,0.0,144.0
74,20,20.0,16,7.0,96.0,180.0
75,5,5.0,8,16.0,0.0,144.0
76,60,12.0,24,29.0,0.0,144.0
79,6,68.0,8,23.1,0.0,144.0
80,47,47.0,16,13.0,96.0,180.0
81,49,58.0,8,7.6,0.0,144.0
82,27,43.0,8,6.9,0.0,144.0
83,37,31.0,16,13.200000000000001,0.0,144.0
85,63,23.0,24,2.1,0.0,144.0
86,21,24.0,16,26.0,0.0,144.0
87,12,24.0,8,13.0,0.0,144.0
88,24,58.0,24,19.0,0.0,144.0
89,67,5.0,24,24.9,0.0,144.0
90,37,47.0,8,3.5999999999999996,0.0,144.0
91,49,42.0,24,11.7,96.0,180.0
92,53,43.0,24,14.100000000000001,0.0,144.0
93,61,52.0,8,2.7,0.0,144.0
94,57,48.0,8,19.1,0.0,144.0
95,56,37.0,8,5.5,0.0,144.0
96,55,54.0,24,24.9,96.0,180.0
97,4,18.0,24,33.7,96.0,180.0
98,26,52.0,8,8.399999999999999,0.0,144.0
99,26,35.0,24,14.100000000000001,0.0,144.0
100,31,67.0,8,2.0,0.0,144.0
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
