CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.7000000000000002,0.0,576.0
3,22,85.0,8,0.7,0.0,576.0
4,20,80.0,8,0.8,624.0,960.0
5,20,85.0,8,6.9,0.0,576.0
8,15,80.0,8,2.2,0.0,576.0
9,10,35.0,8,1.4,0.0,576.0
12,8,45.0,8,2.2,0.0,576.0
13,5,35.0,8,0.5,624.0,960.0
14,5,45.0,8,0.6,0.0,576.0
15,2,40.0,8,0.8999999999999999,0.0,576.0
16,0,40.0,8,1.5,0.0,576.0
17,0,45.0,8,1.7999999999999998,624.0,960.0
19,42,10.0,8,7.0,0.0,576.0
20,42,15.0,8,1.5,384.0,720.0
21,40,5.0,8,1.0,0.0,576.0
23,38,5.0,8,2.7,0.0,576.0
24,38,15.0,8,0.30000000000000004,624.0,960.0
25,35,5.0,8,2.6,624.0,960.0
26,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
