CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,24,9.2,0.0,2034.0
2,45,70.0,16,24.7,0.0,2034.0
3,62,69.0,8,5.699999999999999,0.0,2034.0
4,60,66.0,16,9.0,0.0,2034.0
5,42,65.0,24,9.9,0.0,2034.0
6,16,42.0,16,18.4,0.0,2034.0
7,58,70.0,16,20.0,0.0,2034.0
8,34,60.0,24,19.999999999999996,2203.5,3390.0
9,28,70.0,24,8.7,2203.5,3390.0
10,35,66.0,8,10.0,2203.5,3390.0
11,35,69.0,24,9.3,2203.5,3390.0
12,25,85.0,24,18.0,1356.0,2542.5
13,22,75.0,8,30.0,2203.5,3390.0
14,22,85.0,24,9.2,1356.0,2542.5
15,20,80.0,24,36.6,1356.0,2542.5
16,20,85.0,24,35.4,1356.0,2542.5
17,18,75.0,24,18.2,2203.5,3390.0
18,15,75.0,8,20.0,1356.0,2542.5
19,15,80.0,8,9.3,1356.0,2542.5
20,30,50.0,8,8.3,0.0,2034.0
21,30,56.0,16,18.0,2203.5,3390.0
22,28,52.0,24,18.5,0.0,2034.0
23,14,66.0,8,10.0,0.0,2034.0
24,25,50.0,8,10.0,0.0,2034.0
25,22,66.0,8,29.0,2203.5,3390.0
26,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
