CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,5.2,0.0,600.0
3,55,45.0,8,9.5,0.0,600.0
4,55,20.0,24,17.8,650.0,1000.0
5,15,30.0,24,23.3,0.0,600.0
7,20,50.0,24,4.8,0.0,600.0
8,10,43.0,16,7.9,0.0,600.0
9,55,60.0,16,14.3,0.0,600.0
10,30,60.0,24,15.200000000000001,0.0,600.0
11,20,65.0,8,9.899999999999999,0.0,600.0
12,50,35.0,16,19.0,0.0,600.0
13,30,25.0,8,19.2,650.0,1000.0
14,15,10.0,16,20.0,0.0,600.0
15,30,5.0,8,5.4,0.0,600.0
16,10,20.0,24,17.0,0.0,600.0
17,5,30.0,16,1.7000000000000002,0.0,600.0
18,20,40.0,8,10.3,0.0,600.0
19,15,60.0,24,15.600000000000001,0.0,600.0
20,45,65.0,16,7.7,0.0,600.0
21,45,20.0,8,9.4,0.0,600.0
25,65,20.0,16,6.000000000000001,650.0,1000.0
27,35,40.0,8,16.0,0.0,600.0
29,64,42.0,8,6.6,0.0,600.0
30,40,60.0,16,18.5,0.0,600.0
31,31,52.0,24,27.1,0.0,600.0
32,35,69.0,24,22.999999999999996,0.0,600.0
33,53,52.0,16,10.0,0.0,600.0
34,65,55.0,16,14.0,0.0,600.0
35,63,65.0,24,7.4,0.0,600.0
36,2,60.0,8,4.4,0.0,600.0
37,20,20.0,16,8.0,0.0,600.0
38,5,5.0,16,14.6,0.0,600.0
39,60,12.0,24,29.0,0.0,600.0
40,40,25.0,8,7.4,0.0,600.0
41,42,7.0,8,3.6,0.0,600.0
42,24,12.0,16,5.0,0.0,600.0
43,23,3.0,8,4.9,0.0,600.0
44,11,14.0,24,17.0,0.0,600.0
45,6,38.0,8,12.0,0.0,600.0
46,2,48.0,16,1.0,0.0,600.0
47,8,56.0,16,25.8,0.0,600.0
48,13,52.0,16,31.1,0.0,600.0
50,47,47.0,16,10.8,0.0,600.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
