CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,7.6,650.0,1000.0
2,35,17.0,16,6.6,0.0,600.0
3,55,45.0,8,10.100000000000001,400.0,750.0
4,55,20.0,24,17.7,650.0,1000.0
5,15,30.0,8,22.0,0.0,600.0
6,25,30.0,16,2.8,0.0,600.0
7,20,50.0,16,4.5,0.0,600.0
8,10,43.0,8,6.1,0.0,600.0
9,55,60.0,8,16.0,0.0,600.0
10,30,60.0,24,15.299999999999999,400.0,750.0
11,20,65.0,16,10.100000000000001,0.0,600.0
12,50,35.0,8,19.0,0.0,600.0
13,30,25.0,8,19.2,650.0,1000.0
14,15,10.0,8,16.2,0.0,600.0
15,30,5.0,24,7.6,0.0,600.0
16,10,20.0,24,17.6,0.0,600.0
17,5,30.0,16,1.7000000000000002,400.0,750.0
19,15,60.0,8,17.0,0.0,600.0
20,45,65.0,16,8.3,400.0,750.0
21,45,20.0,16,11.0,0.0,600.0
22,45,10.0,16,16.3,0.0,600.0
23,55,5.0,24,27.800000000000004,0.0,600.0
24,65,35.0,24,3.0000000000000004,650.0,1000.0
25,65,20.0,8,6.0,400.0,750.0
26,45,30.0,8,13.5,400.0,750.0
27,35,40.0,16,16.0,0.0,600.0
28,41,37.0,16,14.6,0.0,600.0
29,64,42.0,24,8.6,0.0,600.0
30,40,60.0,16,21.0,0.0,600.0
31,31,52.0,16,24.2,0.0,600.0
32,35,69.0,24,21.5,650.0,1000.0
33,53,52.0,16,11.0,0.0,600.0
34,65,55.0,16,12.299999999999999,400.0,750.0
35,63,65.0,16,8.0,400.0,750.0
36,2,60.0,24,4.6,0.0,600.0
37,20,20.0,24,7.7,400.0,750.0
38,5,5.0,8,16.0,0.0,600.0
39,60,12.0,8,24.7,0.0,600.0
40,40,25.0,16,8.0,0.0,600.0
41,42,7.0,8,5.0,0.0,600.0
42,24,12.0,24,5.0,0.0,600.0
43,23,3.0,24,6.3999999999999995,400.0,750.0
44,11,14.0,8,14.600000000000001,0.0,600.0
46,2,48.0,24,1.0,400.0,750.0
47,8,56.0,24,27.0,0.0,600.0
48,13,52.0,16,33.8,650.0,1000.0
49,6,68.0,8,30.0,0.0,600.0
50,47,47.0,8,8.6,400.0,750.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
