CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,22,75.0,8,2.6,0.0,144.0
4,20,80.0,8,40.0,96.0,180.0
5,20,85.0,8,0.7,0.0,144.0
6,18,75.0,8,1.0,0.0,144.0
7,15,75.0,8,1.7,0.0,144.0
8,15,80.0,8,0.8,0.0,144.0
9,10,35.0,8,5.4,0.0,144.0
10,10,40.0,8,9.1,96.0,180.0
11,8,40.0,8,4.9,0.0,144.0
12,8,45.0,8,1.7000000000000002,0.0,144.0
13,5,35.0,8,0.9,96.0,180.0
14,5,45.0,8,0.7,0.0,144.0
15,2,40.0,8,1.0,0.0,144.0
16,0,40.0,8,1.4000000000000001,0.0,144.0
17,0,45.0,8,2.0,96.0,180.0
18,44,5.0,8,2.0,0.0,144.0
19,42,10.0,8,5.8,0.0,144.0
21,40,5.0,8,0.8,0.0,144.0
22,40,15.0,8,5.2,0.0,144.0
24,38,15.0,8,1.1,96.0,180.0
25,35,5.0,8,20.0,96.0,180.0
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
