CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.9,0.0,144.0
3,22,85.0,8,1.2,96.0,180.0
4,20,80.0,8,3.3,96.0,180.0
6,18,75.0,8,1.9000000000000001,0.0,144.0
8,15,80.0,8,1.1,0.0,144.0
12,8,45.0,8,1.6,0.0,144.0
16,0,40.0,8,2.6,0.0,144.0
17,0,45.0,8,3.0,0.0,144.0
19,42,10.0,8,3.9000000000000004,0.0,144.0
20,42,15.0,8,10.0,96.0,180.0
21,40,5.0,8,1.4,0.0,144.0
25,35,5.0,8,1.3,0.0,144.0
26,95,30.0,8,7.9,96.0,180.0
28,92,30.0,8,0.8999999999999999,0.0,144.0
33,85,25.0,8,1.2,0.0,144.0
36,65,85.0,8,1.6,0.0,144.0
38,62,80.0,8,5.3,0.0,144.0
39,60,80.0,8,2.8,0.0,144.0
40,60,85.0,8,2.5,0.0,144.0
41,58,75.0,8,1.0,0.0,144.0
43,55,85.0,8,1.5,96.0,180.0
44,55,82.0,8,0.9,0.0,144.0
46,18,80.0,8,0.6000000000000001,96.0,180.0
47,2,45.0,8,0.8,0.0,144.0
48,42,5.0,8,0.5,0.0,144.0
49,42,12.0,8,1.6,0.0,144.0
50,72,35.0,8,1.4,96.0,180.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
