CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.6,96.0,180.0
2,22,75.0,8,30.0,0.0,144.0
4,20,80.0,8,40.0,96.0,180.0
5,20,85.0,8,1.4,0.0,144.0
6,18,75.0,8,2.2,0.0,144.0
7,15,75.0,8,2.4,0.0,144.0
8,15,80.0,8,0.6,0.0,144.0
13,5,35.0,8,0.8,96.0,180.0
16,0,40.0,8,2.7,0.0,144.0
17,0,45.0,8,2.3,0.0,144.0
18,44,5.0,8,1.6,0.0,144.0
19,42,10.0,8,6.0,0.0,144.0
20,42,15.0,8,1.0,96.0,180.0
21,40,5.0,8,10.0,0.0,144.0
22,40,15.0,8,3.4,0.0,144.0
26,95,30.0,8,2.8,96.0,180.0
27,95,35.0,8,4.1,0.0,144.0
28,92,30.0,8,1.0,0.0,144.0
29,90,35.0,8,0.8,0.0,144.0
30,88,30.0,8,10.0,0.0,144.0
31,88,35.0,8,3.2,0.0,144.0
35,67,85.0,8,7.1000000000000005,96.0,180.0
36,65,85.0,8,6.5,0.0,144.0
37,65,82.0,8,0.6,96.0,180.0
38,62,80.0,8,30.0,0.0,144.0
41,58,75.0,8,1.4,0.0,144.0
44,55,82.0,8,1.1,0.0,144.0
45,20,82.0,8,1.8,0.0,144.0
46,18,80.0,8,0.30000000000000004,96.0,180.0
47,2,45.0,8,0.7,0.0,144.0
48,42,5.0,8,1.7999999999999998,96.0,180.0
49,42,12.0,8,0.5,0.0,144.0
50,72,35.0,8,1.5,96.0,180.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
