CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.8,0.0,600.0
2,35,17.0,8,0.30000000000000004,0.0,600.0
5,15,30.0,8,3.3,0.0,600.0
6,25,30.0,8,3.0,0.0,600.0
7,20,50.0,8,5.0,0.0,600.0
8,10,43.0,8,0.4,0.0,600.0
10,30,60.0,8,1.6,400.0,750.0
12,50,35.0,8,3.3000000000000003,0.0,600.0
13,30,25.0,8,1.7,650.0,1000.0
14,15,10.0,8,1.7999999999999998,0.0,600.0
15,30,5.0,8,1.1,0.0,600.0
16,10,20.0,8,3.3,0.0,600.0
17,5,30.0,8,0.1,650.0,1000.0
18,20,40.0,8,0.4,0.0,600.0
20,45,65.0,8,0.5,0.0,600.0
21,45,20.0,8,0.5,0.0,600.0
22,45,10.0,8,2.8,0.0,600.0
24,65,35.0,8,0.1,0.0,600.0
25,65,20.0,8,6.0,650.0,1000.0
26,45,30.0,8,17.0,0.0,600.0
27,35,40.0,8,0.8,0.0,600.0
30,40,60.0,8,2.9,0.0,600.0
33,53,52.0,8,1.2000000000000002,0.0,600.0
35,63,65.0,8,0.2,650.0,1000.0
38,5,5.0,8,1.9,0.0,600.0
40,40,25.0,8,0.7999999999999999,0.0,600.0
42,24,12.0,8,0.5,0.0,600.0
43,23,3.0,8,7.0,0.0,600.0
47,8,56.0,8,2.4,0.0,600.0
50,47,47.0,8,0.7,0.0,600.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
