CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,0.8,0.0,2034.0
2,45,70.0,8,4.7,0.0,2034.0
3,62,69.0,8,1.8,0.0,2034.0
4,60,66.0,8,1.7000000000000002,0.0,2034.0
5,42,65.0,8,10.0,0.0,2034.0
9,28,70.0,8,0.4,2203.5,3390.0
10,35,66.0,8,1.3,2203.5,3390.0
11,35,69.0,8,2.6,2203.5,3390.0
12,25,85.0,8,1.2,1356.0,2542.5
13,22,75.0,8,1.5,2203.5,3390.0
15,20,80.0,8,2.1,1356.0,2542.5
16,20,85.0,8,3.3,1356.0,2542.5
17,18,75.0,8,2.2,2203.5,3390.0
19,15,80.0,8,1.4,1356.0,2542.5
20,30,50.0,8,1.8,0.0,2034.0
22,28,52.0,8,1.7000000000000002,0.0,2034.0
23,14,66.0,8,0.4,1356.0,2542.5
24,25,50.0,8,0.6000000000000001,0.0,2034.0
27,23,52.0,8,0.9,0.0,2034.0
28,4,55.0,8,3.3,0.0,2034.0
29,20,50.0,8,0.5,0.0,2034.0
31,10,35.0,8,4.9,0.0,2034.0
32,10,40.0,8,1.1,0.0,2034.0
35,5,35.0,8,1.0,0.0,2034.0
39,0,45.0,8,0.8,0.0,2034.0
41,35,32.0,8,1.9000000000000001,2203.5,3390.0
42,33,32.0,8,1.6,2203.5,3390.0
43,33,35.0,8,0.30000000000000004,2203.5,3390.0
45,30,30.0,8,0.9,1356.0,2542.5
46,34,25.0,8,4.3,1356.0,2542.5
48,36,40.0,8,1.3,2203.5,3390.0
49,48,20.0,8,2.9,0.0,2034.0
50,26,32.0,8,1.1,1356.0,2542.5
51,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
