CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16.0,10.0,92.0,172.5
2,35,17.0,16.0,7.0,0.0,138.0
3,55,45.0,16.0,13.0,92.0,172.5
4,55,20.0,8.0,19.0,92.0,172.5
5,15,30.0,8.0,26.0,0.0,138.0
6,25,30.0,8.0,3.0,0.0,138.0
7,20,50.0,8.0,5.0,0.0,138.0
8,10,43.0,16.0,9.0,0.0,138.0
9,55,60.0,16.0,16.0,0.0,138.0
10,30,60.0,16.0,16.0,92.0,172.5
11,20,65.0,8.0,12.0,0.0,138.0
12,50,35.0,16.0,19.0,0.0,138.0
13,30,25.0,8.0,23.0,92.0,172.5
14,15,10.0,8.0,20.0,0.0,138.0
15,30,5.0,16.0,8.0,0.0,138.0
16,10,20.0,8.0,19.0,0.0,138.0
17,5,30.0,8.0,2.0,92.0,172.5
18,20,40.0,16.0,12.0,0.0,138.0
19,15,60.0,16.0,17.0,0.0,138.0
20,45,65.0,8.0,9.0,92.0,172.5
21,45,20.0,16.0,11.0,0.0,138.0
22,45,10.0,8.0,18.0,0.0,138.0
23,55,5.0,16.0,29.0,0.0,138.0
24,65,35.0,8.0,3.0,92.0,172.5
25,65,20.0,8.0,6.0,0.0,138.0
26,45,30.0,8.0,17.0,92.0,172.5
27,35,40.0,16.0,16.0,0.0,138.0
28,41,37.0,16.0,16.0,0.0,138.0
29,64,42.0,16.0,9.0,0.0,138.0
30,40,60.0,8.0,21.0,0.0,138.0
31,31,52.0,16.0,27.0,0.0,138.0
32,35,69.0,16.0,23.0,92.0,172.5
33,53,52.0,8.0,11.0,0.0,138.0
34,65,55.0,8.0,14.0,92.0,172.5
35,63,65.0,16.0,8.0,0.0,138.0
36,2,60.0,16.0,5.0,0.0,138.0
37,20,20.0,8.0,8.0,92.0,172.5
38,5,5.0,8.0,16.0,0.0,138.0
39,60,12.0,16.0,31.0,0.0,138.0
40,40,25.0,8.0,9.0,0.0,138.0
41,42,7.0,8.0,5.0,0.0,138.0
42,24,12.0,8.0,5.0,0.0,138.0
43,23,3.0,16.0,7.0,92.0,172.5
44,11,14.0,16.0,18.0,0.0,138.0
45,6,38.0,8.0,16.0,0.0,138.0
46,2,48.0,8.0,1.0,92.0,172.5
47,8,56.0,16.0,27.0,0.0,138.0
48,13,52.0,8.0,36.0,92.0,172.5
49,6,68.0,8.0,30.0,0.0,138.0
50,47,47.0,16.0,13.0,92.0,172.5
51,35,35.0,0.0,0.0,0.0,0.0
capacity,200,,,,,
