CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,2.8,0.0,2034.0
2,45,70.0,8,4.7,0.0,2034.0
3,62,69.0,8,0.7,0.0,2034.0
4,60,66.0,8,0.7,0.0,2034.0
7,58,70.0,8,2.8,0.0,2034.0
8,34,60.0,8,1.5,2203.5,3390.0
9,28,70.0,8,0.7,2203.5,3390.0
13,22,75.0,8,30.0,2203.5,3390.0
14,22,85.0,8,0.6000000000000001,1356.0,2542.5
15,20,80.0,8,11.8,1356.0,2542.5
17,18,75.0,8,1.5999999999999999,1356.0,2542.5
18,15,75.0,8,1.8,0.0,2034.0
19,15,80.0,8,1.1,0.0,2034.0
21,30,56.0,8,1.7,0.0,2034.0
22,28,52.0,8,1.6,0.0,2034.0
24,25,50.0,8,1.7,0.0,2034.0
26,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
