CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,22,75.0,8,1.3,0.0,576.0
4,20,80.0,8,1.3,624.0,960.0
6,18,75.0,8,1.1,0.0,576.0
9,10,35.0,8,1.7,0.0,576.0
11,8,40.0,8,3.8,0.0,576.0
12,8,45.0,8,1.1,0.0,576.0
14,5,45.0,8,0.8,0.0,576.0
15,2,40.0,8,2.2,0.0,576.0
17,0,45.0,8,1.9,624.0,960.0
18,44,5.0,8,1.0,0.0,576.0
19,42,10.0,8,5.8,0.0,576.0
20,42,15.0,8,0.8,384.0,720.0
21,40,5.0,8,0.7,0.0,576.0
23,38,5.0,8,4.1,0.0,576.0
25,35,5.0,8,1.7,624.0,960.0
26,95,30.0,8,2.4,384.0,720.0
27,95,35.0,8,0.8999999999999999,0.0,576.0
28,92,30.0,8,0.2,0.0,576.0
29,90,35.0,8,1.8,0.0,576.0
30,88,30.0,8,0.7999999999999999,0.0,576.0
31,88,35.0,8,1.5,0.0,576.0
33,85,25.0,8,10.0,0.0,576.0
35,67,85.0,8,1.6,624.0,960.0
36,65,85.0,8,2.5,0.0,576.0
37,65,82.0,8,0.4,384.0,720.0
38,62,80.0,8,1.9,0.0,576.0
40,60,85.0,8,3.0999999999999996,0.0,576.0
41,58,75.0,8,2.4000000000000004,0.0,576.0
42,55,80.0,8,10.0,0.0,576.0
45,20,82.0,8,2.0,0.0,576.0
47,2,45.0,8,0.8999999999999999,0.0,576.0
48,42,5.0,8,0.5,624.0,960.0
50,72,35.0,8,30.0,384.0,720.0
51,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
