CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,24,10.0,149.5,230.0
2,35,17.0,24,6.5,0.0,138.0
3,55,45.0,16,11.8,92.0,172.5
4,55,20.0,24,18.900000000000002,92.0,172.5
5,15,30.0,8,26.0,0.0,138.0
6,25,30.0,24,2.9,0.0,138.0
7,20,50.0,8,3.4000000000000004,0.0,138.0
8,10,43.0,16,9.0,0.0,138.0
9,55,60.0,8,16.0,0.0,138.0
10,30,60.0,16,13.7,92.0,172.5
11,20,65.0,16,10.5,0.0,138.0
12,50,35.0,16,17.1,0.0,138.0
13,30,25.0,8,23.0,149.5,230.0
14,15,10.0,24,18.8,0.0,138.0
15,30,5.0,16,8.0,0.0,138.0
16,10,20.0,8,19.0,0.0,138.0
17,5,30.0,16,2.0,92.0,172.5
18,20,40.0,16,12.0,0.0,138.0
19,15,60.0,8,13.9,0.0,138.0
20,45,65.0,8,5.6,92.0,172.5
21,45,20.0,8,8.0,0.0,138.0
22,45,10.0,24,17.9,0.0,138.0
23,55,5.0,16,29.0,0.0,138.0
24,65,35.0,8,3.0,92.0,172.5
25,65,20.0,16,5.7,92.0,172.5
26,45,30.0,24,16.1,92.0,172.5
27,35,40.0,8,16.0,0.0,138.0
28,41,37.0,24,14.7,0.0,138.0
29,64,42.0,16,9.0,0.0,138.0
30,40,60.0,24,21.1,0.0,138.0
31,31,52.0,24,24.7,0.0,138.0
32,35,69.0,8,23.0,92.0,172.5
33,53,52.0,24,10.100000000000001,0.0,138.0
35,63,65.0,24,7.5,92.0,172.5
36,2,60.0,8,5.0,0.0,138.0
37,20,20.0,24,7.3,92.0,172.5
38,5,5.0,16,16.0,0.0,138.0
39,60,12.0,24,31.099999999999998,0.0,138.0
40,40,25.0,8,7.199999999999999,0.0,138.0
41,42,7.0,16,4.6,0.0,138.0
42,24,12.0,8,4.5,0.0,138.0
43,23,3.0,16,6.1,92.0,172.5
44,11,14.0,8,15.1,0.0,138.0
45,6,38.0,24,15.2,0.0,138.0
46,2,48.0,24,1.0,92.0,172.5
47,8,56.0,8,27.0,0.0,138.0
48,13,52.0,24,32.099999999999994,92.0,172.5
49,6,68.0,16,25.2,0.0,138.0
50,47,47.0,16,11.9,92.0,172.5
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
