CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,10.0,803.4,1236.0
2,45,70.0,8,7.0,494.4,927.0
3,42,66.0,8,1.9,0.0,741.6
5,42,65.0,8,0.5,0.0,741.6
9,38,70.0,8,1.4,0.0,741.6
10,35,66.0,8,0.7,0.0,741.6
11,35,69.0,8,2.0,0.0,741.6
14,22,85.0,8,0.7999999999999999,0.0,741.6
15,20,80.0,8,13.6,0.0,741.6
16,20,85.0,8,3.0999999999999996,0.0,741.6
18,15,75.0,8,4.2,0.0,741.6
20,30,50.0,8,0.8,0.0,741.6
21,30,52.0,8,1.2,803.4,1236.0
22,28,52.0,8,1.4,494.4,927.0
24,25,50.0,8,2.5,0.0,741.6
25,25,52.0,8,3.2,0.0,741.6
27,23,52.0,8,0.6000000000000001,0.0,741.6
30,20,55.0,8,0.4,0.0,741.6
33,8,40.0,8,3.9000000000000004,0.0,741.6
37,2,40.0,8,1.9,0.0,741.6
38,0,40.0,8,3.2,0.0,741.6
39,0,45.0,8,2.4,0.0,741.6
41,35,32.0,8,10.0,0.0,741.6
42,33,32.0,8,1.0,0.0,741.6
43,33,35.0,8,1.2,0.0,741.6
46,30,32.0,8,1.7,0.0,741.6
49,28,35.0,8,0.7,803.4,1236.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
