CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,0.8,0.0,2034.0
5,42,65.0,8,1.0,0.0,2034.0
6,16,42.0,8,2.0,0.0,2034.0
8,34,60.0,8,1.2,2203.5,3390.0
9,28,70.0,8,1.6,2203.5,3390.0
10,35,66.0,8,0.2,2203.5,3390.0
12,25,85.0,8,0.8,1356.0,2542.5
13,22,75.0,8,30.0,2203.5,3390.0
15,20,80.0,8,2.9000000000000004,1356.0,2542.5
17,18,75.0,8,3.2,1356.0,2542.5
18,15,75.0,8,3.4,0.0,2034.0
21,30,56.0,8,3.7,2203.5,3390.0
22,28,52.0,8,2.4,0.0,2034.0
23,14,66.0,8,1.2999999999999998,0.0,2034.0
24,25,50.0,8,0.8999999999999999,0.0,2034.0
26,8,62.0,8,1.0,0.0,2034.0
27,23,52.0,8,0.9,0.0,2034.0
28,4,55.0,8,1.7000000000000002,0.0,2034.0
30,20,55.0,8,0.8,0.0,2034.0
33,8,40.0,8,14.7,0.0,2034.0
34,8,45.0,8,0.9,0.0,2034.0
35,5,35.0,8,0.7999999999999999,0.0,2034.0
36,5,45.0,8,0.8999999999999999,0.0,2034.0
40,36,18.0,8,1.4,0.0,2034.0
42,33,32.0,8,3.8,2203.5,3390.0
43,33,35.0,8,0.6,2203.5,3390.0
44,32,20.0,8,3.0,1356.0,2542.5
45,30,30.0,8,0.30000000000000004,1356.0,2542.5
46,34,25.0,8,3.0,1356.0,2542.5
47,30,35.0,8,0.9,2203.5,3390.0
48,36,40.0,8,0.30000000000000004,2203.5,3390.0
49,48,20.0,8,0.4,0.0,2034.0
50,26,32.0,8,0.8,1356.0,2542.5
51,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
