CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,0.7,0.0,138.0
3,55,45.0,8,1.5,92.0,172.5
4,55,20.0,8,3.2,92.0,172.5
5,15,30.0,8,3.8000000000000003,0.0,138.0
6,25,30.0,8,0.30000000000000004,0.0,138.0
7,20,50.0,8,0.7,0.0,138.0
9,55,60.0,8,1.1,0.0,138.0
10,30,60.0,8,0.8,92.0,172.5
13,30,25.0,8,1.6,92.0,172.5
14,15,10.0,8,1.7000000000000002,0.0,138.0
15,30,5.0,8,0.7,0.0,138.0
18,20,40.0,8,1.2,0.0,138.0
22,45,10.0,8,1.2999999999999998,0.0,138.0
23,55,5.0,8,1.8,0.0,138.0
25,65,20.0,8,0.5,0.0,138.0
28,41,37.0,8,2.6999999999999997,0.0,138.0
29,64,42.0,8,0.6,0.0,138.0
30,40,60.0,8,1.2,0.0,138.0
32,35,69.0,8,4.6,92.0,172.5
34,65,55.0,8,0.8,92.0,172.5
35,63,65.0,8,0.7,0.0,138.0
36,2,60.0,8,0.8999999999999999,0.0,138.0
37,20,20.0,8,0.8,92.0,172.5
38,5,5.0,8,3.3,0.0,138.0
41,42,7.0,8,0.5,0.0,138.0
42,24,12.0,8,1.0,0.0,138.0
43,23,3.0,8,0.8,92.0,172.5
44,11,14.0,8,0.9,0.0,138.0
45,6,38.0,8,1.8,0.0,138.0
48,13,52.0,8,5.6,92.0,172.5
49,6,68.0,8,3.3,0.0,138.0
50,47,47.0,8,1.2000000000000002,92.0,172.5
52,27,43.0,8,0.5,0.0,138.0
53,37,31.0,8,0.8,0.0,138.0
56,53,12.0,8,0.7,92.0,172.5
57,32,12.0,8,7.0,0.0,138.0
58,36,26.0,8,0.5,92.0,172.5
59,21,24.0,8,1.1,0.0,138.0
60,17,34.0,8,0.1,92.0,172.5
61,12,24.0,8,1.1,0.0,138.0
62,24,58.0,8,2.7,0.0,138.0
64,15,77.0,8,0.4,0.0,138.0
65,62,77.0,8,2.0999999999999996,0.0,138.0
67,67,5.0,8,3.0,0.0,138.0
68,56,39.0,8,14.2,92.0,172.5
69,37,47.0,8,0.4,0.0,138.0
71,57,68.0,8,2.5,0.0,138.0
73,44,17.0,8,0.4,0.0,138.0
79,57,48.0,8,1.7,0.0,138.0
81,55,54.0,8,2.0,0.0,138.0
82,15,47.0,8,4.199999999999999,0.0,138.0
83,14,37.0,8,0.9,0.0,138.0
85,16,22.0,8,4.0,0.0,138.0
86,4,18.0,8,1.7,0.0,138.0
87,28,18.0,8,1.7000000000000002,0.0,138.0
89,26,35.0,8,15.0,92.0,172.5
90,31,67.0,8,0.5,0.0,138.0
92,22,22.0,8,0.1,0.0,138.0
94,26,27.0,8,0.6000000000000001,0.0,138.0
96,22,27.0,8,2.1,92.0,172.5
97,25,21.0,8,1.5,92.0,172.5
98,19,21.0,8,1.2999999999999998,0.0,138.0
99,20,26.0,8,0.8999999999999999,0.0,138.0
100,18,18.0,8,2.3,0.0,138.0
101,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
