CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,10.0,803.4,1236.0
2,45,70.0,8,30.0,494.4,927.0
3,42,66.0,16,9.0,0.0,741.6
4,42,68.0,16,10.0,494.4,927.0
6,40,69.0,8,18.1,494.4,927.0
7,40,66.0,16,18.299999999999997,0.0,741.6
8,38,68.0,8,20.0,0.0,741.6
9,38,70.0,16,9.399999999999999,0.0,741.6
11,35,69.0,16,10.0,0.0,741.6
12,25,85.0,24,19.0,494.4,927.0
13,22,75.0,8,30.0,0.0,741.6
14,22,85.0,24,9.7,0.0,741.6
15,20,80.0,8,29.299999999999997,0.0,741.6
16,20,85.0,24,37.0,0.0,741.6
17,18,75.0,16,17.3,0.0,741.6
18,15,75.0,16,17.8,0.0,741.6
19,15,80.0,8,8.5,0.0,741.6
20,30,50.0,24,9.4,0.0,741.6
21,30,52.0,16,18.6,803.4,1236.0
22,28,52.0,8,11.6,494.4,927.0
23,28,55.0,8,6.9,494.4,927.0
24,25,50.0,8,10.0,0.0,741.6
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
