CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,9.2,0.0,138.0
3,55,45.0,24,11.7,0.0,138.0
4,55,20.0,8,19.0,92.0,172.5
5,15,30.0,16,26.0,0.0,138.0
6,25,30.0,16,3.0,0.0,138.0
7,20,50.0,24,5.1,0.0,138.0
8,10,43.0,8,7.3,0.0,138.0
9,55,60.0,8,12.6,0.0,138.0
10,30,60.0,24,14.600000000000001,92.0,172.5
11,20,65.0,16,12.0,0.0,138.0
12,50,35.0,8,16.9,0.0,138.0
13,30,25.0,8,15.9,149.5,230.0
14,15,10.0,8,20.0,0.0,138.0
15,30,5.0,8,8.0,0.0,138.0
16,10,20.0,16,17.5,0.0,138.0
17,5,30.0,24,1.9000000000000001,92.0,172.5
18,20,40.0,16,11.0,0.0,138.0
19,15,60.0,16,17.0,0.0,138.0
20,45,65.0,16,8.100000000000001,92.0,172.5
21,45,20.0,8,11.0,0.0,138.0
22,45,10.0,16,18.0,0.0,138.0
23,55,5.0,16,29.000000000000004,0.0,138.0
24,65,35.0,24,3.0,92.0,172.5
25,65,20.0,16,5.5,149.5,230.0
26,45,30.0,8,14.8,92.0,172.5
27,35,40.0,16,16.0,0.0,138.0
28,41,37.0,16,14.1,0.0,138.0
29,64,42.0,16,7.699999999999999,0.0,138.0
30,40,60.0,24,19.4,0.0,138.0
31,31,52.0,8,27.0,0.0,138.0
33,53,52.0,8,8.9,0.0,138.0
34,65,55.0,16,14.0,0.0,138.0
35,63,65.0,24,7.500000000000001,92.0,172.5
36,2,60.0,8,5.0,0.0,138.0
37,20,20.0,24,7.5,0.0,138.0
38,5,5.0,24,16.0,0.0,138.0
39,60,12.0,16,28.500000000000004,0.0,138.0
40,40,25.0,8,7.5,0.0,138.0
41,42,7.0,16,5.0,0.0,138.0
42,24,12.0,16,4.6,0.0,138.0
43,23,3.0,8,6.2,92.0,172.5
44,11,14.0,16,16.799999999999997,0.0,138.0
45,6,38.0,8,16.0,0.0,138.0
46,2,48.0,24,1.0,92.0,172.5
47,8,56.0,8,27.0,0.0,138.0
48,13,52.0,16,30.300000000000004,0.0,138.0
49,6,68.0,8,30.0,0.0,138.0
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
