CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,0.0,138.0
2,35,17.0,24,6.3,0.0,138.0
3,55,45.0,24,12.0,0.0,138.0
4,55,20.0,24,17.9,92.0,172.5
5,15,30.0,16,26.0,0.0,138.0
6,25,30.0,8,3.0,0.0,138.0
7,20,50.0,16,4.699999999999999,0.0,138.0
8,10,43.0,16,8.5,0.0,138.0
9,55,60.0,24,15.3,0.0,138.0
10,30,60.0,24,14.7,92.0,172.5
11,20,65.0,8,8.0,0.0,138.0
12,50,35.0,24,19.0,0.0,138.0
13,30,25.0,24,21.5,149.5,230.0
14,15,10.0,16,17.5,0.0,138.0
15,30,5.0,16,7.3999999999999995,0.0,138.0
16,10,20.0,16,19.0,0.0,138.0
18,20,40.0,8,12.0,0.0,138.0
19,15,60.0,8,17.0,0.0,138.0
20,45,65.0,8,9.0,0.0,138.0
21,45,20.0,8,11.0,0.0,138.0
22,45,10.0,16,18.0,0.0,138.0
24,65,35.0,24,2.8,0.0,138.0
25,65,20.0,8,4.9,149.5,230.0
26,45,30.0,24,16.4,0.0,138.0
27,35,40.0,24,14.5,0.0,138.0
28,41,37.0,16,15.0,0.0,138.0
29,64,42.0,16,8.2,0.0,138.0
30,40,60.0,8,21.0,0.0,138.0
31,31,52.0,16,24.6,0.0,138.0
32,35,69.0,24,21.5,0.0,138.0
33,53,52.0,8,9.6,0.0,138.0
34,65,55.0,16,13.1,0.0,138.0
36,2,60.0,8,5.0,0.0,138.0
37,20,20.0,24,7.6,0.0,138.0
38,5,5.0,8,12.6,0.0,138.0
39,60,12.0,8,21.9,0.0,138.0
40,40,25.0,24,8.3,0.0,138.0
41,42,7.0,16,4.3,0.0,138.0
42,24,12.0,8,5.0,0.0,138.0
43,23,3.0,24,6.800000000000001,0.0,138.0
44,11,14.0,24,17.9,0.0,138.0
45,6,38.0,24,14.899999999999999,0.0,138.0
46,2,48.0,8,0.6,0.0,138.0
47,8,56.0,24,24.299999999999997,0.0,138.0
48,13,52.0,24,33.6,0.0,138.0
49,6,68.0,16,25.1,0.0,138.0
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
