CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,0.30000000000000004,0.0,741.6
2,45,70.0,8,1.9,0.0,741.6
3,42,66.0,8,2.6,0.0,741.6
6,40,69.0,8,2.1,0.0,741.6
7,40,66.0,8,1.1,0.0,741.6
8,38,68.0,8,20.0,0.0,741.6
13,22,75.0,8,1.2,0.0,741.6
15,20,80.0,8,1.2000000000000002,0.0,741.6
16,20,85.0,8,4.2,0.0,741.6
17,18,75.0,8,0.8,0.0,741.6
19,15,80.0,8,0.9,0.0,741.6
20,30,50.0,8,0.6,0.0,741.6
22,28,52.0,8,1.9,494.4,927.0
23,28,55.0,8,1.2999999999999998,494.4,927.0
26,25,55.0,8,0.6000000000000001,0.0,741.6
28,23,55.0,8,20.0,0.0,741.6
29,20,50.0,8,1.2,0.0,741.6
30,20,55.0,8,1.0,0.0,741.6
33,8,40.0,8,2.1,0.0,741.6
34,8,45.0,8,20.0,0.0,741.6
36,5,45.0,8,0.8999999999999999,0.0,741.6
37,2,40.0,8,3.8000000000000003,0.0,741.6
38,0,40.0,8,2.8000000000000003,0.0,741.6
40,35,30.0,8,0.8999999999999999,0.0,741.6
41,35,32.0,8,1.0,0.0,741.6
42,33,32.0,8,2.0,0.0,741.6
44,32,30.0,8,1.4000000000000001,0.0,741.6
45,30,30.0,8,1.1,0.0,741.6
48,28,30.0,8,0.4,0.0,741.6
49,28,35.0,8,1.1,803.4,1236.0
50,26,32.0,8,1.1,0.0,741.6
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
