CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8,1.2000000000000002,0.0,2034.0
3,62,69.0,8,0.7999999999999999,0.0,2034.0
4,60,66.0,8,0.2,0.0,2034.0
5,42,65.0,8,1.2,0.0,2034.0
7,58,70.0,8,4.9,0.0,2034.0
9,28,70.0,8,10.0,2203.5,3390.0
11,35,69.0,8,0.6000000000000001,2203.5,3390.0
12,25,85.0,8,20.0,0.0,2034.0
14,22,85.0,8,1.2999999999999998,0.0,2034.0
15,20,80.0,8,40.0,1356.0,2542.5
16,20,85.0,8,1.2999999999999998,0.0,2034.0
17,18,75.0,8,1.2,1356.0,2542.5
18,15,75.0,8,1.4,0.0,2034.0
24,25,50.0,8,0.5,0.0,2034.0
25,22,66.0,8,4.699999999999999,2203.5,3390.0
26,8,62.0,8,0.4,0.0,2034.0
27,23,52.0,8,0.5,0.0,2034.0
29,20,50.0,8,0.7999999999999999,0.0,2034.0
30,20,55.0,8,0.7,0.0,2034.0
33,8,40.0,8,9.7,0.0,2034.0
35,5,35.0,8,1.7000000000000002,0.0,2034.0
37,2,40.0,8,1.2000000000000002,0.0,2034.0
39,0,45.0,8,1.4,0.0,2034.0
40,36,18.0,8,2.3,0.0,2034.0
41,35,32.0,8,1.4,2203.5,3390.0
43,33,35.0,8,0.5,0.0,2034.0
44,32,20.0,8,10.0,1356.0,2542.5
45,30,30.0,8,1.6,1356.0,2542.5
49,48,20.0,8,10.0,0.0,2034.0
51,25,30.0,8,0.9,0.0,2034.0
52,25,35.0,8,0.6000000000000001,0.0,2034.0
54,42,10.0,8,2.7,0.0,2034.0
56,40,5.0,8,1.6,0.0,2034.0
57,38,15.0,8,5.7,0.0,2034.0
60,35,5.0,8,1.7,0.0,2034.0
61,50,30.0,8,0.8,0.0,2034.0
62,50,35.0,8,1.7000000000000002,0.0,2034.0
63,50,40.0,8,50.0,0.0,2034.0
64,48,30.0,8,0.7,0.0,2034.0
65,44,25.0,8,0.5,0.0,2034.0
66,47,35.0,8,10.0,0.0,2034.0
68,42,30.0,8,0.7,0.0,2034.0
69,45,35.0,8,2.5,0.0,2034.0
70,95,30.0,8,1.7000000000000002,1356.0,2542.5
72,53,30.0,8,1.1,0.0,2034.0
73,92,30.0,8,0.8,0.0,2034.0
74,53,35.0,8,7.4,0.0,2034.0
75,45,65.0,8,1.6,0.0,2034.0
76,90,35.0,8,0.8,1356.0,2542.5
77,72,45.0,8,1.5,2203.5,3390.0
78,78,40.0,8,1.3,2203.5,3390.0
79,87,30.0,8,0.4,2203.5,3390.0
80,85,25.0,8,0.30000000000000004,2203.5,3390.0
81,85,35.0,8,2.4000000000000004,0.0,2034.0
82,75,55.0,8,2.7,0.0,2034.0
83,72,55.0,8,0.30000000000000004,0.0,2034.0
84,70,58.0,8,0.6000000000000001,0.0,2034.0
85,86,46.0,8,3.0,0.0,2034.0
86,66,55.0,8,0.30000000000000004,0.0,2034.0
90,60,55.0,8,1.0,0.0,2034.0
91,60,60.0,8,1.3,0.0,2034.0
93,42,58.0,8,1.6,0.0,2034.0
96,62,40.0,8,1.1,0.0,2034.0
97,60,85.0,8,4.4,0.0,2034.0
98,58,75.0,8,2.1,0.0,2034.0
101,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
