CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,24,9.1,803.4,1236.0
2,45,70.0,16,29.999999999999996,494.4,927.0
4,42,68.0,8,10.0,494.4,927.0
5,42,65.0,16,10.0,0.0,741.6
6,40,69.0,16,18.7,494.4,927.0
7,40,66.0,8,20.0,0.0,741.6
8,38,68.0,16,20.0,0.0,741.6
9,38,70.0,16,9.8,0.0,741.6
10,35,66.0,8,10.0,0.0,741.6
11,35,69.0,16,9.4,0.0,741.6
12,25,85.0,24,18.299999999999997,0.0,741.6
13,22,75.0,16,30.0,0.0,741.6
14,22,85.0,16,10.0,0.0,741.6
15,20,80.0,8,40.0,0.0,741.6
16,20,85.0,16,35.5,0.0,741.6
17,18,75.0,24,18.4,0.0,741.6
18,15,75.0,16,17.4,0.0,741.6
19,15,80.0,24,9.1,0.0,741.6
20,30,50.0,24,9.600000000000001,0.0,741.6
21,30,52.0,16,20.0,803.4,1236.0
23,28,55.0,8,10.0,494.4,927.0
24,25,50.0,24,10.1,0.0,741.6
25,25,52.0,16,35.5,0.0,741.6
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
