CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,24,9.5,650.0,1000.0
2,35,17.0,24,6.5,0.0,600.0
3,55,45.0,24,12.1,400.0,750.0
4,55,20.0,8,19.0,650.0,1000.0
5,15,30.0,16,22.799999999999997,0.0,600.0
7,20,50.0,16,4.5,0.0,600.0
8,10,43.0,16,8.1,0.0,600.0
9,55,60.0,8,14.6,0.0,600.0
10,30,60.0,24,14.3,400.0,750.0
11,20,65.0,16,10.8,0.0,600.0
12,50,35.0,16,16.2,0.0,600.0
13,30,25.0,24,22.1,650.0,1000.0
14,15,10.0,24,18.9,0.0,600.0
15,30,5.0,16,7.2,0.0,600.0
16,10,20.0,24,18.3,0.0,600.0
18,20,40.0,8,12.0,0.0,600.0
19,15,60.0,24,16.099999999999998,0.0,600.0
20,45,65.0,16,9.0,400.0,750.0
21,45,20.0,24,10.4,0.0,600.0
22,45,10.0,8,14.1,0.0,600.0
23,55,5.0,16,29.0,0.0,600.0
24,65,35.0,24,2.7,650.0,1000.0
25,65,20.0,16,5.6,650.0,1000.0
26,45,30.0,24,16.4,400.0,750.0
28,41,37.0,16,13.700000000000001,0.0,600.0
29,64,42.0,24,8.5,0.0,600.0
30,40,60.0,16,19.1,0.0,600.0
31,31,52.0,24,25.9,0.0,600.0
32,35,69.0,24,21.8,650.0,1000.0
33,53,52.0,8,10.1,0.0,600.0
34,65,55.0,8,14.0,400.0,750.0
35,63,65.0,24,7.4,650.0,1000.0
36,2,60.0,24,4.8,0.0,600.0
38,5,5.0,24,15.0,0.0,600.0
39,60,12.0,16,28.200000000000003,0.0,600.0
40,40,25.0,24,8.299999999999999,0.0,600.0
41,42,7.0,24,4.5,0.0,600.0
42,24,12.0,8,5.0,0.0,600.0
43,23,3.0,24,6.1000000000000005,400.0,750.0
44,11,14.0,24,16.5,0.0,600.0
45,6,38.0,8,16.0,0.0,600.0
46,2,48.0,8,1.0,400.0,750.0
47,8,56.0,24,24.900000000000002,0.0,600.0
48,13,52.0,8,30.9,650.0,1000.0
49,6,68.0,24,27.1,400.0,750.0
50,47,47.0,16,13.0,400.0,750.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
