CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,24,18.4,0.0,576.0
2,22,75.0,16,30.0,0.0,576.0
3,22,85.0,24,9.4,0.0,576.0
4,20,80.0,24,39.0,624.0,960.0
5,20,85.0,8,13.100000000000001,0.0,576.0
6,18,75.0,16,20.0,0.0,576.0
7,15,75.0,16,20.0,0.0,576.0
8,15,80.0,8,7.8,0.0,576.0
9,10,35.0,24,18.6,0.0,576.0
10,10,40.0,16,30.0,384.0,720.0
11,8,40.0,8,40.0,0.0,576.0
12,8,45.0,16,17.799999999999997,0.0,576.0
13,5,35.0,16,9.5,624.0,960.0
14,5,45.0,24,9.299999999999999,0.0,576.0
15,2,40.0,24,19.1,0.0,576.0
16,0,40.0,16,18.5,0.0,576.0
17,0,45.0,24,18.2,624.0,960.0
18,44,5.0,8,20.0,0.0,576.0
19,42,10.0,8,33.0,0.0,576.0
20,42,15.0,8,8.5,384.0,720.0
21,40,5.0,16,8.9,0.0,576.0
22,40,15.0,16,40.0,0.0,576.0
23,38,5.0,16,27.3,0.0,576.0
24,38,15.0,24,9.700000000000001,624.0,960.0
25,35,5.0,16,17.400000000000002,624.0,960.0
26,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
