CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,22,75.0,8,4.7,0.0,144.0
3,22,85.0,8,0.7999999999999999,96.0,180.0
4,20,80.0,8,6.5,96.0,180.0
6,18,75.0,8,7.800000000000001,0.0,144.0
8,15,80.0,8,0.7,0.0,144.0
9,10,35.0,8,1.2999999999999998,0.0,144.0
11,8,40.0,8,2.2,0.0,144.0
12,8,45.0,8,20.0,0.0,144.0
16,0,40.0,8,1.8,0.0,144.0
17,0,45.0,8,1.3,96.0,180.0
21,40,5.0,8,0.8,0.0,144.0
22,40,15.0,8,4.6,0.0,144.0
23,38,5.0,8,3.1999999999999997,0.0,144.0
24,38,15.0,8,0.8,96.0,180.0
26,95,30.0,8,2.0,0.0,144.0
31,88,35.0,8,2.1,0.0,144.0
33,85,25.0,8,10.0,0.0,144.0
34,85,35.0,8,2.5,96.0,180.0
35,67,85.0,8,0.9,96.0,180.0
37,65,82.0,8,0.5,96.0,180.0
38,62,80.0,8,3.5,0.0,144.0
39,60,80.0,8,1.1,0.0,144.0
40,60,85.0,8,2.4,0.0,144.0
41,58,75.0,8,1.1,0.0,144.0
42,55,80.0,8,1.7,0.0,144.0
44,55,82.0,8,1.3,0.0,144.0
45,20,82.0,8,0.7,0.0,144.0
46,18,80.0,8,10.0,96.0,180.0
47,2,45.0,8,1.5,0.0,144.0
48,42,5.0,8,1.6,96.0,180.0
49,42,12.0,8,0.5,0.0,144.0
50,72,35.0,8,1.7,96.0,180.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
