CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,10.0,650.0,1000.0
2,35,17.0,16,7.0,0.0,600.0
3,55,45.0,16,11.8,0.0,600.0
4,55,20.0,24,18.0,650.0,1000.0
5,15,30.0,8,26.0,0.0,600.0
6,25,30.0,8,2.2,0.0,600.0
7,20,50.0,8,3.3,0.0,600.0
9,55,60.0,8,13.5,0.0,600.0
10,30,60.0,8,14.1,400.0,750.0
11,20,65.0,16,12.0,0.0,600.0
12,50,35.0,16,17.9,0.0,600.0
13,30,25.0,8,16.299999999999997,650.0,1000.0
14,15,10.0,16,17.6,0.0,600.0
15,30,5.0,24,7.7,0.0,600.0
16,10,20.0,16,17.4,0.0,600.0
17,5,30.0,8,2.0,650.0,1000.0
18,20,40.0,24,10.899999999999999,0.0,600.0
19,15,60.0,8,17.0,0.0,600.0
20,45,65.0,8,9.0,400.0,750.0
21,45,20.0,24,10.2,0.0,600.0
22,45,10.0,8,18.0,0.0,600.0
23,55,5.0,16,25.6,0.0,600.0
25,65,20.0,16,5.3,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
