CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,20.0,0.0,144.0
2,22,75.0,8,3.4,0.0,144.0
3,22,85.0,8,1.3,0.0,144.0
5,20,85.0,8,1.6,0.0,144.0
6,18,75.0,8,1.6,0.0,144.0
7,15,75.0,8,3.7,0.0,144.0
8,15,80.0,8,1.0,0.0,144.0
10,10,40.0,8,30.0,96.0,180.0
11,8,40.0,8,13.9,0.0,144.0
12,8,45.0,8,1.5,0.0,144.0
13,5,35.0,8,0.5,96.0,180.0
14,5,45.0,8,0.5,0.0,144.0
15,2,40.0,8,20.0,0.0,144.0
16,0,40.0,8,1.1,0.0,144.0
21,40,5.0,8,0.8999999999999999,0.0,144.0
23,38,5.0,8,5.4,0.0,144.0
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
