CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,16,10.0,0.0,600.0
2,35,17.0,16,6.6,0.0,600.0
3,55,45.0,16,13.0,400.0,750.0
4,55,20.0,24,18.3,650.0,1000.0
5,15,30.0,24,23.9,0.0,600.0
6,25,30.0,16,2.7,0.0,600.0
7,20,50.0,16,4.6,0.0,600.0
8,10,43.0,8,9.0,0.0,600.0
9,55,60.0,8,16.0,0.0,600.0
10,30,60.0,24,15.1,400.0,750.0
11,20,65.0,16,10.3,0.0,600.0
12,50,35.0,16,17.2,0.0,600.0
13,30,25.0,24,21.8,650.0,1000.0
14,15,10.0,24,18.9,0.0,600.0
15,30,5.0,24,7.2,0.0,600.0
16,10,20.0,16,17.0,0.0,600.0
17,5,30.0,8,2.0,650.0,1000.0
18,20,40.0,8,12.0,0.0,600.0
19,15,60.0,24,15.5,0.0,600.0
20,45,65.0,24,8.5,400.0,750.0
21,45,20.0,16,10.399999999999999,0.0,600.0
22,45,10.0,24,18.0,0.0,600.0
23,55,5.0,16,24.9,0.0,600.0
24,65,35.0,16,2.8,400.0,750.0
25,65,20.0,24,5.3999999999999995,650.0,1000.0
26,45,30.0,8,14.6,400.0,750.0
27,35,40.0,16,14.399999999999999,0.0,600.0
28,41,37.0,24,14.3,0.0,600.0
29,64,42.0,24,8.5,0.0,600.0
30,40,60.0,8,21.0,0.0,600.0
31,31,52.0,8,21.0,0.0,600.0
32,35,69.0,24,22.400000000000002,650.0,1000.0
33,53,52.0,16,9.7,0.0,600.0
34,65,55.0,16,11.6,400.0,750.0
35,63,65.0,8,8.0,650.0,1000.0
36,2,60.0,24,4.6,0.0,600.0
37,20,20.0,16,8.0,400.0,750.0
38,5,5.0,16,16.0,0.0,600.0
39,60,12.0,24,29.3,0.0,600.0
40,40,25.0,24,8.299999999999999,0.0,600.0
41,42,7.0,24,4.7,0.0,600.0
42,24,12.0,8,5.0,0.0,600.0
43,23,3.0,16,7.0,400.0,750.0
44,11,14.0,24,16.7,0.0,600.0
45,6,38.0,16,14.8,0.0,600.0
46,2,48.0,24,1.0,400.0,750.0
47,8,56.0,16,23.0,0.0,600.0
48,13,52.0,8,36.0,0.0,600.0
49,6,68.0,24,28.4,0.0,600.0
50,47,47.0,16,12.0,400.0,750.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
