CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
4,20,80.0,8,40.0,384.0,720.0
6,18,75.0,8,1.7,0.0,576.0
7,15,75.0,8,1.4,0.0,576.0
8,15,80.0,8,0.9,0.0,576.0
9,10,35.0,8,2.0,0.0,576.0
10,10,40.0,8,2.5,384.0,720.0
11,8,40.0,8,3.0999999999999996,0.0,576.0
12,8,45.0,8,1.4,0.0,576.0
16,0,40.0,8,1.6,0.0,576.0
19,42,10.0,8,5.0,0.0,576.0
20,42,15.0,8,0.5,384.0,720.0
24,38,15.0,8,1.9,624.0,960.0
27,95,35.0,8,1.6,0.0,576.0
28,92,30.0,8,1.5,0.0,576.0
29,90,35.0,8,0.7999999999999999,0.0,576.0
34,85,35.0,8,30.0,384.0,720.0
36,65,85.0,8,5.5,0.0,576.0
37,65,82.0,8,0.8,384.0,720.0
38,62,80.0,8,1.5,0.0,576.0
39,60,80.0,8,1.0,0.0,576.0
40,60,85.0,8,1.6,0.0,576.0
41,58,75.0,8,4.199999999999999,0.0,576.0
43,55,85.0,8,1.0,384.0,720.0
44,55,82.0,8,0.7,0.0,576.0
50,72,35.0,8,1.9,384.0,720.0
51,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
