CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.5,0.0,138.0
3,55,45.0,8,2.0,0.0,138.0
5,15,30.0,8,3.3,0.0,138.0
8,10,43.0,8,0.5,0.0,138.0
9,55,60.0,8,0.8,0.0,138.0
10,30,60.0,8,0.7,0.0,138.0
11,20,65.0,8,0.7,0.0,138.0
12,50,35.0,8,2.3,0.0,138.0
13,30,25.0,8,1.8,149.5,230.0
15,30,5.0,8,0.6,0.0,138.0
16,10,20.0,8,0.8999999999999999,0.0,138.0
18,20,40.0,8,1.3,0.0,138.0
21,45,20.0,8,1.8,0.0,138.0
24,65,35.0,8,0.5,0.0,138.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
