CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,16,9.6,0.0,2034.0
2,45,70.0,24,27.799999999999997,0.0,2034.0
3,62,69.0,16,10.0,0.0,2034.0
4,60,66.0,16,10.0,0.0,2034.0
5,42,65.0,8,10.0,0.0,2034.0
6,16,42.0,8,20.0,0.0,2034.0
7,58,70.0,24,18.5,0.0,2034.0
8,34,60.0,24,20.0,2203.5,3390.0
9,28,70.0,16,9.0,2203.5,3390.0
10,35,66.0,16,10.0,2203.5,3390.0
11,35,69.0,8,10.0,2203.5,3390.0
12,25,85.0,8,20.0,0.0,2034.0
13,22,75.0,24,27.6,2203.5,3390.0
14,22,85.0,24,9.999999999999998,1356.0,2542.5
15,20,80.0,24,37.5,1356.0,2542.5
17,18,75.0,16,20.0,1356.0,2542.5
18,15,75.0,24,18.8,0.0,2034.0
20,30,50.0,16,9.0,0.0,2034.0
21,30,56.0,24,19.9,0.0,2034.0
22,28,52.0,8,15.9,0.0,2034.0
23,14,66.0,16,10.0,0.0,2034.0
24,25,50.0,8,10.0,0.0,2034.0
25,22,66.0,24,40.1,2203.5,3390.0
26,8,62.0,24,9.4,0.0,2034.0
27,23,52.0,24,10.2,0.0,2034.0
28,4,55.0,8,13.7,0.0,2034.0
29,20,50.0,24,9.299999999999999,0.0,2034.0
30,20,55.0,16,10.0,0.0,2034.0
32,10,40.0,8,19.6,0.0,2034.0
33,8,40.0,8,35.5,0.0,2034.0
34,8,45.0,8,14.3,0.0,2034.0
35,5,35.0,24,9.6,0.0,2034.0
36,5,45.0,16,9.5,0.0,2034.0
37,2,40.0,8,16.5,0.0,2034.0
38,0,40.0,8,30.0,0.0,2034.0
39,0,45.0,8,20.0,0.0,2034.0
40,36,18.0,16,8.8,0.0,2034.0
41,35,32.0,16,8.5,2203.5,3390.0
42,33,32.0,24,18.7,2203.5,3390.0
43,33,35.0,8,10.0,2203.5,3390.0
45,30,30.0,16,9.2,1356.0,2542.5
46,34,25.0,16,30.000000000000004,1356.0,2542.5
47,30,35.0,8,9.1,2203.5,3390.0
48,36,40.0,24,9.5,0.0,2034.0
49,48,20.0,8,7.300000000000001,0.0,2034.0
50,26,32.0,8,10.0,0.0,2034.0
51,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
