CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,24,9.100000000000001,803.4,1236.0
2,45,70.0,8,30.0,494.4,927.0
3,42,66.0,24,9.299999999999999,0.0,741.6
4,42,68.0,16,9.1,494.4,927.0
5,42,65.0,8,8.7,0.0,741.6
6,40,69.0,8,20.0,494.4,927.0
7,40,66.0,8,20.0,0.0,741.6
8,38,68.0,16,20.0,0.0,741.6
9,38,70.0,24,9.0,0.0,741.6
10,35,66.0,16,9.0,0.0,741.6
11,35,69.0,8,8.0,0.0,741.6
12,25,85.0,16,20.0,494.4,927.0
14,22,85.0,16,8.7,0.0,741.6
15,20,80.0,8,40.0,0.0,741.6
16,20,85.0,24,35.8,0.0,741.6
17,18,75.0,8,20.0,0.0,741.6
18,15,75.0,24,20.0,0.0,741.6
19,15,80.0,16,10.0,0.0,741.6
20,30,50.0,24,9.6,0.0,741.6
22,28,52.0,24,19.0,494.4,927.0
23,28,55.0,24,9.200000000000001,494.4,927.0
24,25,50.0,16,10.0,0.0,741.6
25,25,52.0,24,36.1,0.0,741.6
26,25,55.0,16,10.0,0.0,741.6
27,23,52.0,16,9.0,0.0,741.6
28,23,55.0,16,17.8,0.0,741.6
29,20,50.0,8,7.2,0.0,741.6
30,20,55.0,24,9.2,0.0,741.6
31,10,35.0,16,18.8,0.0,741.6
32,10,40.0,8,18.1,0.0,741.6
34,8,45.0,24,19.1,494.4,927.0
36,5,45.0,16,10.0,494.4,927.0
37,2,40.0,24,18.6,0.0,741.6
38,0,40.0,16,27.6,0.0,741.6
39,0,45.0,16,17.5,0.0,741.6
40,35,30.0,24,9.8,0.0,741.6
41,35,32.0,8,10.0,0.0,741.6
42,33,32.0,8,20.0,0.0,741.6
43,33,35.0,24,9.3,0.0,741.6
44,32,30.0,8,10.0,0.0,741.6
45,30,30.0,8,10.0,0.0,741.6
46,30,32.0,8,21.9,0.0,741.6
47,30,35.0,16,8.899999999999999,803.4,1236.0
48,28,30.0,24,9.3,0.0,741.6
49,28,35.0,24,9.1,803.4,1236.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
