CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,7.0,0.0,138.0
3,55,45.0,24,12.3,92.0,172.5
4,55,20.0,16,18.0,92.0,172.5
5,15,30.0,16,26.0,0.0,138.0
6,25,30.0,8,2.5,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
8,10,43.0,16,9.0,0.0,138.0
9,55,60.0,16,14.2,0.0,138.0
10,30,60.0,24,15.0,92.0,172.5
11,20,65.0,8,12.0,0.0,138.0
12,50,35.0,16,17.5,0.0,138.0
13,30,25.0,16,19.8,92.0,172.5
15,30,5.0,24,7.6,0.0,138.0
16,10,20.0,8,19.0,0.0,138.0
17,5,30.0,16,2.0,92.0,172.5
18,20,40.0,16,11.3,0.0,138.0
19,15,60.0,8,14.8,0.0,138.0
20,45,65.0,8,7.3999999999999995,92.0,172.5
21,45,20.0,24,10.3,0.0,138.0
22,45,10.0,8,18.0,0.0,138.0
23,55,5.0,16,29.0,0.0,138.0
25,65,20.0,24,5.4,0.0,138.0
26,45,30.0,16,15.6,92.0,172.5
27,35,40.0,8,16.0,0.0,138.0
28,41,37.0,8,16.0,0.0,138.0
29,64,42.0,8,9.0,0.0,138.0
30,40,60.0,8,16.6,0.0,138.0
31,31,52.0,8,27.0,0.0,138.0
32,35,69.0,16,23.0,92.0,172.5
33,53,52.0,16,11.0,0.0,138.0
34,65,55.0,24,13.4,92.0,172.5
35,63,65.0,8,8.0,0.0,138.0
36,2,60.0,16,5.0,0.0,138.0
37,20,20.0,16,7.300000000000001,92.0,172.5
38,5,5.0,16,14.9,0.0,138.0
39,60,12.0,24,31.0,0.0,138.0
40,40,25.0,24,8.600000000000001,0.0,138.0
41,42,7.0,8,5.0,0.0,138.0
42,24,12.0,8,5.0,0.0,138.0
43,23,3.0,24,6.4,92.0,172.5
44,11,14.0,16,18.0,0.0,138.0
46,2,48.0,24,1.0,92.0,172.5
48,13,52.0,16,36.0,92.0,172.5
49,6,68.0,16,30.0,0.0,138.0
50,47,47.0,8,13.0,92.0,172.5
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
