CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,0.7,0.0,138.0
3,55,45.0,8,1.7,92.0,172.5
6,25,30.0,8,0.2,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
9,55,60.0,8,1.1,0.0,138.0
11,20,65.0,8,0.8,0.0,138.0
12,50,35.0,8,1.0,0.0,138.0
13,30,25.0,8,2.0,92.0,172.5
14,15,10.0,8,2.6,0.0,138.0
16,10,20.0,8,2.3,0.0,138.0
17,5,30.0,8,0.1,92.0,172.5
18,20,40.0,8,1.2,0.0,138.0
19,15,60.0,8,2.5,0.0,138.0
20,45,65.0,8,0.4,92.0,172.5
23,55,5.0,8,2.3,0.0,138.0
25,65,20.0,8,0.6,0.0,138.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
