CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,8.0,10.0,0.0,2034.0
2,45,70.0,16.0,30.0,0.0,2034.0
3,62,69.0,8.0,10.0,0.0,2034.0
4,60,66.0,16.0,10.0,0.0,2034.0
5,42,65.0,8.0,10.0,0.0,2034.0
6,16,42.0,8.0,20.0,0.0,2034.0
7,58,70.0,16.0,20.0,0.0,2034.0
8,34,60.0,16.0,20.0,2203.5,3390.0
9,28,70.0,8.0,10.0,2203.5,3390.0
10,35,66.0,8.0,10.0,2203.5,3390.0
11,35,69.0,8.0,10.0,2203.5,3390.0
12,25,85.0,8.0,20.0,1356.0,2542.5
13,22,75.0,16.0,30.0,2203.5,3390.0
14,22,85.0,8.0,10.0,1356.0,2542.5
15,20,80.0,8.0,40.0,1356.0,2542.5
16,20,85.0,8.0,40.0,1356.0,2542.5
17,18,75.0,16.0,20.0,2203.5,3390.0
18,15,75.0,16.0,20.0,1356.0,2542.5
19,15,80.0,8.0,10.0,1356.0,2542.5
20,30,50.0,16.0,10.0,0.0,2034.0
21,30,56.0,8.0,20.0,2203.5,3390.0
22,28,52.0,8.0,20.0,0.0,2034.0
23,14,66.0,16.0,10.0,1356.0,2542.5
24,25,50.0,8.0,10.0,0.0,2034.0
25,22,66.0,8.0,40.0,2203.5,3390.0
26,8,62.0,8.0,10.0,0.0,2034.0
27,23,52.0,16.0,10.0,0.0,2034.0
28,4,55.0,16.0,20.0,0.0,2034.0
29,20,50.0,8.0,10.0,0.0,2034.0
30,20,55.0,16.0,10.0,0.0,2034.0
31,10,35.0,8.0,20.0,0.0,2034.0
32,10,40.0,8.0,30.0,0.0,2034.0
33,8,40.0,16.0,40.0,0.0,2034.0
34,8,45.0,16.0,20.0,0.0,2034.0
35,5,35.0,8.0,10.0,0.0,2034.0
36,5,45.0,8.0,10.0,0.0,2034.0
37,2,40.0,16.0,20.0,0.0,2034.0
38,0,40.0,8.0,30.0,0.0,2034.0
39,0,45.0,8.0,20.0,0.0,2034.0
40,36,18.0,16.0,10.0,1356.0,2542.5
41,35,32.0,8.0,10.0,2203.5,3390.0
42,33,32.0,8.0,20.0,2203.5,3390.0
43,33,35.0,8.0,10.0,2203.5,3390.0
44,32,20.0,16.0,10.0,1356.0,2542.5
45,30,30.0,16.0,10.0,1356.0,2542.5
46,34,25.0,16.0,30.0,1356.0,2542.5
47,30,35.0,8.0,10.0,2203.5,3390.0
48,36,40.0,16.0,10.0,2203.5,3390.0
49,48,20.0,8.0,10.0,0.0,2034.0
50,26,32.0,16.0,10.0,1356.0,2542.5
51,25,30.0,8.0,10.0,1356.0,2542.5
52,25,35.0,8.0,10.0,2203.5,3390.0
53,44,5.0,8.0,20.0,0.0,2034.0
54,42,10.0,16.0,40.0,0.0,2034.0
55,42,15.0,16.0,10.0,0.0,2034.0
56,40,5.0,8.0,30.0,0.0,2034.0
57,38,15.0,16.0,40.0,1356.0,2542.5
58,38,5.0,8.0,30.0,0.0,2034.0
59,38,10.0,16.0,10.0,0.0,2034.0
60,35,5.0,8.0,20.0,0.0,2034.0
61,50,30.0,16.0,10.0,0.0,2034.0
62,50,35.0,16.0,20.0,0.0,2034.0
63,50,40.0,8.0,50.0,0.0,2034.0
64,48,30.0,8.0,10.0,0.0,2034.0
65,44,25.0,16.0,10.0,0.0,2034.0
66,47,35.0,16.0,10.0,0.0,2034.0
67,47,40.0,8.0,10.0,0.0,2034.0
68,42,30.0,8.0,10.0,0.0,2034.0
69,45,35.0,8.0,10.0,0.0,2034.0
70,95,30.0,8.0,30.0,2203.5,3390.0
71,95,35.0,8.0,20.0,1356.0,2542.5
72,53,30.0,8.0,10.0,0.0,2034.0
73,92,30.0,16.0,10.0,2203.5,3390.0
74,53,35.0,8.0,50.0,0.0,2034.0
75,45,65.0,16.0,20.0,0.0,2034.0
76,90,35.0,8.0,10.0,1356.0,2542.5
77,72,45.0,8.0,10.0,2203.5,3390.0
78,78,40.0,16.0,20.0,2203.5,3390.0
79,87,30.0,8.0,10.0,2203.5,3390.0
80,85,25.0,8.0,10.0,2203.5,3390.0
81,85,35.0,8.0,30.0,2203.5,3390.0
82,75,55.0,8.0,20.0,1356.0,2542.5
83,72,55.0,8.0,10.0,1356.0,2542.5
84,70,58.0,8.0,20.0,1356.0,2542.5
85,86,46.0,16.0,30.0,1356.0,2542.5
86,66,55.0,8.0,10.0,1356.0,2542.5
87,64,46.0,16.0,20.0,2203.5,3390.0
88,65,60.0,8.0,30.0,0.0,2034.0
89,56,64.0,8.0,10.0,0.0,2034.0
90,60,55.0,16.0,10.0,2203.5,3390.0
91,60,60.0,16.0,10.0,0.0,2034.0
92,67,85.0,8.0,20.0,0.0,2034.0
93,42,58.0,8.0,40.0,0.0,2034.0
94,65,82.0,8.0,10.0,0.0,2034.0
95,62,80.0,16.0,30.0,0.0,2034.0
96,62,40.0,16.0,10.0,2203.5,3390.0
97,60,85.0,8.0,30.0,0.0,2034.0
98,58,75.0,8.0,20.0,0.0,2034.0
99,55,80.0,8.0,10.0,0.0,2034.0
100,55,85.0,16.0,20.0,0.0,2034.0
101,40,50.0,0.0,0.0,0.0,0.0
capacity,700,,,,,
