CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
3,42,66.0,8,1.1,0.0,741.6
5,42,65.0,8,10.0,0.0,741.6
6,40,69.0,8,1.9,494.4,927.0
7,40,66.0,8,1.7,0.0,741.6
9,38,70.0,8,0.6000000000000001,0.0,741.6
10,35,66.0,8,10.0,0.0,741.6
12,25,85.0,8,1.0,494.4,927.0
14,22,85.0,8,0.4,0.0,741.6
15,20,80.0,8,10.7,0.0,741.6
16,20,85.0,8,3.0999999999999996,0.0,741.6
17,18,75.0,8,2.8,0.0,741.6
18,15,75.0,8,2.3,0.0,741.6
19,15,80.0,8,1.5,0.0,741.6
20,30,50.0,8,0.4,0.0,741.6
21,30,52.0,8,1.5,803.4,1236.0
22,28,52.0,8,8.4,494.4,927.0
23,28,55.0,8,3.1,494.4,927.0
25,25,52.0,8,40.0,0.0,741.6
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
