CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,3.3,96.0,180.0
2,22,75.0,8,2.7,0.0,144.0
5,20,85.0,8,2.2,0.0,144.0
7,15,75.0,8,2.8,0.0,144.0
9,10,35.0,8,0.8999999999999999,0.0,144.0
10,10,40.0,8,3.2,96.0,180.0
11,8,40.0,8,10.7,0.0,144.0
12,8,45.0,8,1.5,0.0,144.0
16,0,40.0,8,1.7000000000000002,0.0,144.0
17,0,45.0,8,0.7,96.0,180.0
19,42,10.0,8,10.1,0.0,144.0
20,42,15.0,8,10.0,96.0,180.0
22,40,15.0,8,40.0,0.0,144.0
23,38,5.0,8,4.6,0.0,144.0
24,38,15.0,8,10.0,96.0,180.0
25,35,5.0,8,3.9,156.0,240.0
26,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
