CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,0.7999999999999999,0.0,138.0
3,55,45.0,8,0.6000000000000001,0.0,138.0
4,55,20.0,8,2.1,92.0,172.5
8,10,43.0,8,1.8,0.0,138.0
9,55,60.0,8,0.8,0.0,138.0
13,30,25.0,8,2.1,149.5,230.0
16,10,20.0,8,2.3,0.0,138.0
17,5,30.0,8,0.1,92.0,172.5
18,20,40.0,8,1.1,0.0,138.0
19,15,60.0,8,1.2999999999999998,0.0,138.0
20,45,65.0,8,3.0999999999999996,92.0,172.5
21,45,20.0,8,1.1,0.0,138.0
22,45,10.0,8,2.9,0.0,138.0
23,55,5.0,8,1.6,0.0,138.0
24,65,35.0,8,0.2,92.0,172.5
25,65,20.0,8,0.4,149.5,230.0
26,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
