CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,45,68.0,8,0.8999999999999999,803.4,1236.0
3,42,66.0,8,0.7,0.0,741.6
4,42,68.0,8,0.7999999999999999,494.4,927.0
5,42,65.0,8,1.3,0.0,741.6
9,38,70.0,8,0.8,0.0,741.6
10,35,66.0,8,1.0,0.0,741.6
11,35,69.0,8,2.0,0.0,741.6
13,22,75.0,8,30.0,0.0,741.6
14,22,85.0,8,1.3,0.0,741.6
16,20,85.0,8,4.2,0.0,741.6
20,30,50.0,8,0.4,0.0,741.6
21,30,52.0,8,20.0,803.4,1236.0
22,28,52.0,8,1.0,494.4,927.0
23,28,55.0,8,0.8999999999999999,494.4,927.0
25,25,52.0,8,3.8,0.0,741.6
27,23,52.0,8,1.0,0.0,741.6
28,23,55.0,8,2.2,0.0,741.6
29,20,50.0,8,2.8,0.0,741.6
30,20,55.0,8,0.7999999999999999,0.0,741.6
31,10,35.0,8,1.2,0.0,741.6
32,10,40.0,8,11.9,0.0,741.6
33,8,40.0,8,40.0,0.0,741.6
34,8,45.0,8,1.0,494.4,927.0
35,5,35.0,8,10.0,0.0,741.6
37,2,40.0,8,1.4,0.0,741.6
38,0,40.0,8,2.4,0.0,741.6
39,0,45.0,8,2.5,0.0,741.6
40,35,30.0,8,0.2,0.0,741.6
43,33,35.0,8,0.7,0.0,741.6
46,30,32.0,8,8.1,0.0,741.6
47,30,35.0,8,1.0,803.4,1236.0
48,28,30.0,8,0.6,0.0,741.6
49,28,35.0,8,0.9,803.4,1236.0
50,26,32.0,8,10.0,494.4,927.0
51,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
