CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
3,62,69.0,8,1.7000000000000002,0.0,2034.0
7,58,70.0,8,3.5,0.0,2034.0
8,34,60.0,8,1.7999999999999998,2203.5,3390.0
12,25,85.0,8,1.2,1356.0,2542.5
13,22,75.0,8,2.1,2203.5,3390.0
14,22,85.0,8,0.6,1356.0,2542.5
16,20,85.0,8,8.6,1356.0,2542.5
17,18,75.0,8,1.5,2203.5,3390.0
18,15,75.0,8,3.3,0.0,2034.0
19,15,80.0,8,0.7,1356.0,2542.5
20,30,50.0,8,0.4,0.0,2034.0
21,30,56.0,8,1.4,2203.5,3390.0
22,28,52.0,8,4.3,0.0,2034.0
23,14,66.0,8,1.4,0.0,2034.0
24,25,50.0,8,0.7,0.0,2034.0
26,40,50.0,0,0.0,0.0,0.0
capacity,700,,0,0.0,,
