CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.7999999999999999,0.0,600.0
2,35,17.0,8,0.2,0.0,600.0
3,55,45.0,8,0.8,0.0,600.0
4,55,20.0,8,1.7000000000000002,650.0,1000.0
6,25,30.0,8,0.4,0.0,600.0
7,20,50.0,8,0.5,0.0,600.0
8,10,43.0,8,0.7,0.0,600.0
10,30,60.0,8,4.9,0.0,600.0
14,15,10.0,8,2.5,0.0,600.0
15,30,5.0,8,0.5,0.0,600.0
16,10,20.0,8,2.0,0.0,600.0
20,45,65.0,8,0.7,0.0,600.0
21,45,20.0,8,1.2,0.0,600.0
23,55,5.0,8,1.7000000000000002,0.0,600.0
24,65,35.0,8,0.2,0.0,600.0
25,65,20.0,8,0.9,650.0,1000.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
