CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,35,17.0,8,0.30000000000000004,0.0,600.0
4,55,20.0,8,1.7,650.0,1000.0
5,15,30.0,8,1.7999999999999998,0.0,600.0
6,25,30.0,8,0.30000000000000004,0.0,600.0
7,20,50.0,8,0.30000000000000004,0.0,600.0
8,10,43.0,8,1.0,0.0,600.0
9,55,60.0,8,0.9,0.0,600.0
12,50,35.0,8,1.8,0.0,600.0
13,30,25.0,8,2.3,650.0,1000.0
14,15,10.0,8,20.0,0.0,600.0
17,5,30.0,8,0.1,650.0,1000.0
18,20,40.0,8,12.0,0.0,600.0
19,15,60.0,8,1.0,0.0,600.0
20,45,65.0,8,0.8,400.0,750.0
22,45,10.0,8,1.9,0.0,600.0
23,55,5.0,8,2.0,0.0,600.0
26,45,30.0,8,1.8,0.0,600.0
28,41,37.0,8,2.4,0.0,600.0
29,64,42.0,8,1.0,0.0,600.0
30,40,60.0,8,2.2,0.0,600.0
31,31,52.0,8,3.1,0.0,600.0
32,35,69.0,8,6.3999999999999995,650.0,1000.0
33,53,52.0,8,1.6,0.0,600.0
35,63,65.0,8,1.3,650.0,1000.0
36,2,60.0,8,0.7,0.0,600.0
37,20,20.0,8,0.8999999999999999,0.0,600.0
38,5,5.0,8,1.0,0.0,600.0
40,40,25.0,8,0.6,0.0,600.0
41,42,7.0,8,0.5,0.0,600.0
42,24,12.0,8,1.0,0.0,600.0
44,11,14.0,8,0.9,0.0,600.0
49,6,68.0,8,7.4,400.0,750.0
50,47,47.0,8,1.4,0.0,600.0
51,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
