CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.6000000000000001,0.0,138.0
2,35,17.0,8,0.7,0.0,138.0
3,55,45.0,8,3.6999999999999997,0.0,138.0
4,55,20.0,8,2.5,92.0,172.5
6,25,30.0,8,0.2,0.0,138.0
7,20,50.0,8,5.0,0.0,138.0
9,55,60.0,8,16.0,0.0,138.0
10,30,60.0,8,1.9,0.0,138.0
11,20,65.0,8,1.2,0.0,138.0
15,30,5.0,8,0.8,0.0,138.0
16,10,20.0,8,3.8,0.0,138.0
18,20,40.0,8,12.0,0.0,138.0
20,45,65.0,8,0.5,0.0,138.0
21,45,20.0,8,0.7,0.0,138.0
25,65,20.0,8,0.2,149.5,230.0
26,45,30.0,8,1.0,0.0,138.0
27,35,40.0,8,16.0,0.0,138.0
28,41,37.0,8,1.1,0.0,138.0
29,64,42.0,8,0.4,0.0,138.0
31,31,52.0,8,1.7000000000000002,0.0,138.0
32,35,69.0,8,1.1,0.0,138.0
34,65,55.0,8,4.4,0.0,138.0
35,63,65.0,8,1.3,0.0,138.0
36,2,60.0,8,1.2,0.0,138.0
37,20,20.0,8,0.5,0.0,138.0
38,5,5.0,8,3.9,0.0,138.0
41,42,7.0,8,1.0,0.0,138.0
42,24,12.0,8,0.4,0.0,138.0
44,11,14.0,8,2.5,0.0,138.0
45,6,38.0,8,0.6000000000000001,0.0,138.0
47,8,56.0,8,3.0,0.0,138.0
48,13,52.0,8,4.5,0.0,138.0
49,6,68.0,8,7.699999999999999,0.0,138.0
50,47,47.0,8,0.6,0.0,138.0
51,35,35.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
