CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
2,45,70.0,8,5.0,494.4,927.0
5,42,65.0,8,0.4,0.0,741.6
6,40,69.0,8,2.4,494.4,927.0
7,40,66.0,8,2.7,0.0,741.6
9,38,70.0,8,1.5,0.0,741.6
11,35,69.0,8,1.2,0.0,741.6
12,25,85.0,8,2.2,0.0,741.6
13,22,75.0,8,30.0,0.0,741.6
15,20,80.0,8,40.0,0.0,741.6
17,18,75.0,8,2.4,0.0,741.6
18,15,75.0,8,2.9,0.0,741.6
19,15,80.0,8,0.4,0.0,741.6
20,30,50.0,8,2.0,0.0,741.6
21,30,52.0,8,1.6,803.4,1236.0
23,28,55.0,8,1.1,494.4,927.0
26,25,55.0,8,0.9,0.0,741.6
27,23,52.0,8,2.2,0.0,741.6
29,20,50.0,8,3.2,0.0,741.6
31,10,35.0,8,0.9,0.0,741.6
32,10,40.0,8,4.9,0.0,741.6
33,8,40.0,8,2.9000000000000004,0.0,741.6
34,8,45.0,8,4.4,494.4,927.0
35,5,35.0,8,0.7,0.0,741.6
36,5,45.0,8,3.4000000000000004,0.0,741.6
39,0,45.0,8,2.0,0.0,741.6
41,35,32.0,8,0.6,0.0,741.6
44,32,30.0,8,4.0,0.0,741.6
46,30,32.0,8,2.4000000000000004,0.0,741.6
47,30,35.0,8,2.0,803.4,1236.0
48,28,30.0,8,0.6000000000000001,0.0,741.6
49,28,35.0,8,1.1,803.4,1236.0
50,26,32.0,8,10.0,494.4,927.0
52,25,35.0,8,0.30000000000000004,803.4,1236.0
55,42,15.0,8,0.7,0.0,741.6
56,40,5.0,8,2.4000000000000004,0.0,741.6
57,40,15.0,8,3.5,0.0,741.6
58,38,5.0,8,2.4,0.0,741.6
59,38,15.0,8,1.0,494.4,927.0
60,35,5.0,8,5.2,0.0,741.6
61,50,30.0,8,1.4,0.0,741.6
63,50,40.0,8,5.1,0.0,741.6
66,47,35.0,8,0.5,494.4,927.0
67,47,40.0,8,1.3,0.0,741.6
69,45,35.0,8,1.0,803.4,1236.0
71,95,35.0,8,3.3,0.0,741.6
72,53,30.0,8,10.0,0.0,741.6
74,53,35.0,8,2.5,0.0,741.6
75,45,65.0,8,20.0,803.4,1236.0
76,90,35.0,8,0.6,0.0,741.6
78,88,35.0,8,1.2000000000000002,0.0,741.6
80,85,25.0,8,1.7999999999999998,494.4,927.0
81,85,35.0,8,2.0999999999999996,0.0,741.6
82,75,55.0,8,3.7,0.0,741.6
83,72,55.0,8,0.8,0.0,741.6
84,70,58.0,8,2.3,0.0,741.6
85,68,60.0,8,2.3,0.0,741.6
86,66,55.0,8,10.0,0.0,741.6
87,65,55.0,8,2.0,0.0,741.6
89,63,58.0,8,0.7,494.4,927.0
91,60,60.0,8,0.5,494.4,927.0
92,67,85.0,8,1.5,0.0,741.6
93,65,85.0,8,2.2,0.0,741.6
94,65,82.0,8,0.30000000000000004,0.0,741.6
95,62,80.0,8,1.5999999999999999,0.0,741.6
96,60,80.0,8,0.5,0.0,741.6
97,60,85.0,8,2.3,0.0,741.6
99,55,80.0,8,10.0,494.4,927.0
100,55,85.0,8,2.9000000000000004,494.4,927.0
101,40,50.0,0,0.0,0.0,0.0
capacity,200,,0,0.0,,
