CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,41,49.0,8,0.8,0.0,600.0
2,35,17.0,8,7.0,0.0,600.0
4,55,20.0,8,1.7,650.0,1000.0
6,25,30.0,8,0.2,0.0,600.0
7,20,50.0,8,0.30000000000000004,0.0,600.0
8,10,43.0,8,0.9,0.0,600.0
9,55,60.0,8,1.2,0.0,600.0
11,20,65.0,8,2.8,0.0,600.0
12,50,35.0,8,2.3,0.0,600.0
13,30,25.0,8,0.30000000000000004,650.0,1000.0
14,15,10.0,8,1.7,0.0,600.0
18,20,40.0,8,0.6,0.0,600.0
19,15,60.0,8,1.9000000000000001,0.0,600.0
20,45,65.0,8,0.8,0.0,600.0
21,45,20.0,8,0.4,0.0,600.0
22,45,10.0,8,4.0,0.0,600.0
24,65,35.0,8,0.30000000000000004,0.0,600.0
26,35,35.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
