CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,52,75.0,16.0,10.0,0.0,2034.0
2,45,70.0,8.0,30.0,0.0,2034.0
3,62,69.0,16.0,10.0,0.0,2034.0
4,60,66.0,8.0,10.0,0.0,2034.0
5,42,65.0,8.0,10.0,0.0,2034.0
6,16,42.0,8.0,20.0,0.0,2034.0
7,58,70.0,16.0,20.0,0.0,2034.0
8,34,60.0,16.0,20.0,2203.5,3390.0
9,28,70.0,16.0,10.0,2203.5,3390.0
10,35,66.0,16.0,10.0,2203.5,3390.0
11,35,69.0,16.0,10.0,2203.5,3390.0
12,25,85.0,8.0,20.0,0.0,2034.0
13,22,75.0,8.0,30.0,2203.5,3390.0
14,22,85.0,8.0,10.0,0.0,2034.0
15,20,80.0,16.0,40.0,1356.0,2542.5
16,20,85.0,16.0,40.0,0.0,2034.0
17,18,75.0,8.0,20.0,1356.0,2542.5
18,15,75.0,16.0,20.0,0.0,2034.0
19,15,80.0,8.0,10.0,0.0,2034.0
20,30,50.0,8.0,10.0,0.0,2034.0
21,30,56.0,16.0,20.0,0.0,2034.0
22,28,52.0,16.0,20.0,0.0,2034.0
23,14,66.0,8.0,10.0,0.0,2034.0
24,25,50.0,8.0,10.0,0.0,2034.0
25,22,66.0,8.0,40.0,2203.5,3390.0
26,8,62.0,8.0,10.0,0.0,2034.0
27,23,52.0,8.0,10.0,0.0,2034.0
28,4,55.0,8.0,20.0,0.0,2034.0
29,20,50.0,16.0,10.0,0.0,2034.0
30,20,55.0,16.0,10.0,0.0,2034.0
31,10,35.0,8.0,20.0,0.0,2034.0
32,10,40.0,8.0,30.0,0.0,2034.0
33,8,40.0,8.0,40.0,0.0,2034.0
34,8,45.0,16.0,20.0,0.0,2034.0
35,5,35.0,8.0,10.0,0.0,2034.0
36,5,45.0,8.0,10.0,0.0,2034.0
37,2,40.0,8.0,20.0,0.0,2034.0
38,0,40.0,8.0,30.0,0.0,2034.0
39,0,45.0,8.0,20.0,0.0,2034.0
40,36,18.0,8.0,10.0,0.0,2034.0
41,35,32.0,8.0,10.0,2203.5,3390.0
42,33,32.0,8.0,20.0,2203.5,3390.0
43,33,35.0,8.0,10.0,0.0,2034.0
44,32,20.0,8.0,10.0,1356.0,2542.5
45,30,30.0,8.0,10.0,1356.0,2542.5
46,34,25.0,8.0,30.0,0.0,2034.0
47,30,35.0,8.0,10.0,0.0,2034.0
48,36,40.0,16.0,10.0,0.0,2034.0
49,48,20.0,8.0,10.0,0.0,2034.0
50,26,32.0,16.0,10.0,0.0,2034.0
51,40,50.0,0.0,0.0,0.0,0.0
capacity,700,,,,,
