CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,0.6000000000000001,384.0,720.0
3,22,85.0,8,1.0,384.0,720.0
5,20,85.0,8,1.5,0.0,576.0
6,18,75.0,8,1.2999999999999998,0.0,576.0
7,15,75.0,8,1.8,0.0,576.0
8,15,80.0,8,1.3,0.0,576.0
9,10,35.0,8,1.2,0.0,576.0
10,10,40.0,8,1.7,384.0,720.0
12,8,45.0,8,1.7000000000000002,0.0,576.0
13,5,35.0,8,0.6,384.0,720.0
15,2,40.0,8,1.1,0.0,576.0
18,44,5.0,8,0.4,0.0,576.0
19,42,10.0,8,4.7,0.0,576.0
26,95,30.0,8,1.7,384.0,720.0
27,95,35.0,8,1.3,0.0,576.0
28,92,30.0,8,0.6,0.0,576.0
29,90,35.0,8,10.0,0.0,576.0
30,88,30.0,8,3.0,0.0,576.0
31,88,35.0,8,0.7,0.0,576.0
32,87,30.0,8,0.5,384.0,720.0
36,65,85.0,8,4.4,0.0,576.0
37,65,82.0,8,0.4,384.0,720.0
38,62,80.0,8,4.4,0.0,576.0
40,60,85.0,8,3.6,0.0,576.0
42,55,80.0,8,0.7,0.0,576.0
43,55,85.0,8,0.7,384.0,720.0
46,18,80.0,8,0.4,384.0,720.0
48,42,5.0,8,0.4,384.0,720.0
50,72,35.0,8,11.3,384.0,720.0
51,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
