CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END
1,25,85.0,8,1.3,0.0,576.0
2,22,75.0,8,2.7,0.0,576.0
3,22,85.0,8,1.8,0.0,576.0
4,20,80.0,8,1.9000000000000001,624.0,960.0
6,18,75.0,8,2.8,0.0,576.0
8,15,80.0,8,10.0,0.0,576.0
11,8,40.0,8,3.6,0.0,576.0
13,5,35.0,8,0.5,624.0,960.0
14,5,45.0,8,3.6,0.0,576.0
15,2,40.0,8,1.7000000000000002,0.0,576.0
16,0,40.0,8,1.5,0.0,576.0
17,0,45.0,8,1.3,0.0,576.0
19,42,10.0,8,2.1,0.0,576.0
20,42,15.0,8,0.6000000000000001,0.0,576.0
21,40,5.0,8,3.7,0.0,576.0
22,40,15.0,8,1.9,0.0,576.0
23,38,5.0,8,0.8,0.0,576.0
24,38,15.0,8,1.4000000000000001,0.0,576.0
25,35,5.0,8,2.1,624.0,960.0
26,40,50.0,0,0.0,0.0,0.0
capacity,1000,,0,0.0,,
